start	end	text
0	2880	こんにちは、愛嬌クエフです。今日もよろしくお願いします。
3280	3920	よろしくお願いします。
4180	6320	よろしくお願いします。何の話しようかな。
6780	15620	おう。よくあの、私と秀滝で、秀滝が教えてくれたアプリですね、ストラバ。
16380	17080	あ、ストラバ?
17460	27620	はい。あの、本当に僕、あんまり見てないんですけど、恥ずかしながら。たまに上がってくる秀滝がめちゃめちゃ走ってることは見てます。
27620	37980	あ、そうですね。あの、最近ちょっと走りすぎたのか、足の裏が痛くなっちゃって、ちょっと最近抑えてるんですよね。
38140	39000	あ、そうなんだ。
39060	39820	そうなんですよ。
41400	49680	まあ、とはいえ、その、いろいろ走ったり、ハイキングしたりしてきたんで、最近ちょっとそこら辺の話をしようかなと。
50080	51420	あ、ぜひぜひお願いします。
52640	57600	最近ね、山に結構行ってて、まあ、トレイルランニングっていうのもあるんですけど。
57620	61920	もともと登山好きだったんで、登山にも出かけてました。
62560	63420	うん、いい趣味。
63720	71460	うん。で、もともとね、今年に、今年のちょっと予定、あの、まあ、年始にいつも立てるんですけど。
71760	71940	はい。
72560	77840	それの一個、メインとして、今年はちょっと立山に行こうって決めてたんですね。
78320	78560	うん。
79060	82400	で、富山にある立山って、あの、山があるんですけど。
82600	82820	はい。
83320	85360	あの、黒部ダムとかその辺の近くなんですけど。
85660	86620	黒部ダムは知ってる。
86620	87360	そうそうそう。
87360	88540	立山は初めて聞いた。
88680	90840	うん。立山から黒部ダムも見れるんですけど。
91240	91400	うん。
91700	91800	うん。
93180	96260	で、その立山に、あの、テント博をしたいと。
96700	98040	わー、いいな。
98300	103780	いうので、行ってきました。結構準備して、そのテント博用のでっかいリュックとかも買って。
103880	106660	おー、おー、おー、おー、おー、おー。
106940	108960	もともと山岳テントは持ってたんですよ。
109440	110200	うーん。
110200	116080	だけど、あの、山岳、山で使ったことはなくて、キャンプ場で使ったり。
116080	123060	ちょっと海外でもキャンプしたことあるんですけど、まあ、そういうときに持ってくようにちっちゃいテントとして使ってたんですけど。
123460	123540	うん。
123980	130720	まあ、今回ちょっと初めて。せっかくあるから、山岳テント、山で使いたいなーって言ってて、まあ、使ってきたと。
130920	132820	おー、すごい本格的だね。
132960	133100	うん。
133800	138280	まあ、でも、その、立山の雷鳥沢キャンプ場っていうところに行ってきたんですけど。
138480	138700	はい。
139000	141740	これはね、あの、結構初心者向けなんですよ。
142340	144140	あー、立山の中でもあるんだ。
144720	145040	そうですね。
145040	146060	あ、立山の中で。
146080	150160	立山の中でというよりは、その、テント博登山の入門みたいな感じ。
150680	150940	あー。
151540	152080	ほほほほ。
152220	156480	まあ、なんでかっていうと、あの、比較的キャンプ場が近いんですよ。
157220	157740	うーん。
157980	162420	なんで、テントを、えー、担いで歩く時間は短くって。
162800	162940	うん。
163460	172300	で、1時間ぐらいかな、歩いて、あの、まあ、いろいろ、この電車とか乗り継いでね、富山にあるんで、富山駅に、まあ、行って新幹線とか。
172320	172460	はい。
172700	172860	はい。
172860	174460	で、そっから1時間ぐらい。
174880	176060	まあ、今回レンタカーで行った。
176080	185180	で、そこから、まあ、なんか、えーと、ロープウェイとか、鉱山バスとか、まあ、ちょっとマイカー規制があるんで。
185460	185840	はいはい。
185840	189220	車ではいけないんですけど、まあ、公共交通機関使って。
189760	191140	ある程度行けるとこまであるんだ。
191200	193500	そうそうそう。で、室戸っていうところに着くんですけど。
193800	194000	はい。
194520	199740	で、そこ、そこはもうね、普通に、富山じゃない人もいっぱいいて。
200100	200340	はい。
200460	202060	子供たちもいっぱいいるような感じで。
202240	203060	ほほほほほ。
203060	206060	で、そこから1時間歩くと、その、来町沢キャンプ場。
206080	206920	キャンプ場っていうのがあると。
207360	208300	うんうんうんうんうん。
209260	210700	それが入門編なんだ。
211460	215680	そうですね。その、どんどん歩く時間っていうのは、ほんとその1時間ぐらいなんで。
216020	216560	うんうんうんうん。
216940	223620	で、あとはそこにキャンプ、テントを張ったら、えーと、そこに置いて出かけられるんで。
224340	225460	おー、なるほど。
225700	231340	そうそう。だから山に登るとき、本格的に登るときには、もう、結構軽い荷物で行けるっていう。
231500	232620	はいはいはいはい。
234000	234320	なるほど。
234320	236000	まあ、っていうところで。
236080	245380	まあ、ちょっと、そういう、さすがにちょっとね、その、テント入れて、ザックの重さが15キロとか超えるんですよ。
245880	246800	重いねー。
246800	246980	うん。
247980	259100	で、最後、そうか、水とか入れて、多分測ってないけど、17、8キロのザックで行くんで、まあ、それもってさすがに何時間も登山っていうのはきついから、
259560	259720	うん。
259720	266040	まあ、それはちょっと避けて、まあ、簡単に行けるとこっていうとこで、来町沢キャンプ場と立山っていうのが。
266080	268840	うんうんうんうんうんうんうん。
269340	271060	ここはね、すごい良かったですね、でも、ほんと。
272400	276400	多分、登山しなくても、その室堂に行くだけでも、かなり楽しめますね。
276860	279800	あー、さっきのお子さんたちもいらっしゃった場所でね。
279840	280560	あ、そうそうそう。
280820	281300	はいはい。
281660	285000	もう、その時点で、標高が多分2000とか超えてるんで。
285240	286300	結構高いね。
286460	286620	うん。
286960	288000	そうなんだ、そこで。
288160	288600	うんうんうん。
289140	290000	そう、だからね。
290800	293640	もう、そこに行くだけで、周り山がすごくて。
293900	294380	はいはい。
294420	295760	景色はほんと綺麗ですね。
296200	297120	うーん。
297220	298300	うんうんうんうんうん。
299360	299920	いいね。
300720	304020	やっぱ、すいません、僕全然山登りをしないんですけど。
304240	304400	うん。
305160	309800	皆さん、あの、景色を見に行くことですかね、目的は。
310580	312220	目的は何でしょうね。
313220	315480	いや、どういう人がみんな行くのかなっていう。
316200	322540	景色は一個大きいけど、あとやっぱ、まあ、達成感とかもありますけどね。
323060	323660	うーん。
324460	324820	ほんと。
325360	326060	景色全然。
326080	329760	景色全然なかったけど、まあ、山頂まで行って、そうそう。
330320	331040	はいはいはい。
332140	334140	まあ、それでも楽しいことはありますし。
334420	335560	いやー、良さそうだな。
336040	339980	今回、秀滝はなぜその場所に登ろうと思ったの?
340920	351980	うーん、まあ、やっぱさっき言ってた、その、テント使いたい、テント博の登山をしたくて、かつ、まあ、歩く時間が結構短いところっていうところで。
352060	352720	ああ、なるほど。
352940	353080	うん。
353600	354500	ここになったわけだ。
354500	354800	そうですね。
354800	355000	そうですね。
356080	358680	いいな。
359460	360180	うーん。
360340	360540	うん。
360960	362000	いや、ほんとに良かった。
362160	366320	まあ、初日はだから、まあ、1時間ぐらいしか歩かずに、そこでキャンプして。
366780	366980	うん。
367360	367540	うん。
367820	370540	で、次の日は結構7時間とか歩いたんですけど。
371060	372660	マジか。すげーな。
372760	373140	うんうん。
373680	375260	そこに荷物置いてっていう状態よね。
375320	377200	そうそうそう。荷物置いて。軽い荷物で。
377480	378200	うんうんうん。
378440	380040	まあ、それでもね、7時間歩くんで。
380340	381240	いや、やばいって。
381240	385580	まあ、それなりにその、途中で食べるものとかももちろん持ってね。
385880	386060	うん。
386080	387460	うん。水とかも持って。
389220	390680	めっちゃうまかったでしょ、ご飯。
391620	392940	いや、ご飯はね。
393220	393700	うん。あれ?
393860	394100	あの。
394600	394840	あれ?
396140	401600	だいぶこう、あまり料理しないつもりで行ったんで、アルファマイってやつ持ってったんですよ。
401760	402140	おー。
402440	406500	アルファマイって、あの、お湯を入れて。
407300	407920	膨れるやつ。
407960	408620	そう、膨れるやつ。
408700	409160	はいはいはい。
409160	409700	そうそうそう。
