start	end	text
680	3660	こんにちは、外記憶FMです。今日もよろしくお願いします。
3900	4940	よろしくお願いします。
6440	8060	さてさて、三連休ですね。
8340	9020	三連休ですね。
9600	16940	はい。いやもう、三連休ってだいたい数日前に気づいてすごい歓喜しますね。
19480	24460	それはあれなんですか?外資系だとあんま日本の祝日を意識しないとかそういうのがあるんですか?
24820	28120	いや、全く関係ないです。僕がただそれに疎いだけです。
28120	33540	だって、あの三連休って分かっててスケジュール入れてたら分かるじゃん。
33640	33920	そうですね。
34720	41500	だってね、せっかく三連休なんだからこれとあれとこれしようみたいに言ってたら、嫌が多でも分かるわけで。
41940	45260	はい。全く関係なく予定を入れてないからなんですよね、これは。
46800	47220	そっか。
47900	51040	はい。いい感じのスタートをしてますよ。
51280	51740	あ、そうですか。
52300	52620	はい。
53660	55320	今日二日目ですね、三連休の。
55800	56160	そうですね。
57160	57600	今日も。
58120	65800	今日はあれか、昨日はしっかり走って、今日はバスケットプールっていう感じで、結構体を動かす日が続いてます。
66060	67580	お、いいですね、健康的で。
67820	72140	いやー、めっちゃ健康的。ケアばっかしてますよ。
73660	74460	走ってますか?
74900	77440	僕もね、最近レースに出まして。
78080	79920	レースだよ、すごいね。
80280	82600	初めて出ました、トレイルランニングのレース。
83340	84240	いやー、すごい。
84240	87840	ていうか、普通にロードのレースも出たことないんで、初めてのレースだったんですけど。
88120	89480	うんうんうんうんうん。
89760	92420	ちょっとそこ聞かせて、どんなレースでどうだったのか。
92500	94380	お、ちょっとじゃあ、いいですか、話して。
94440	96780	ぜひぜひ教えてください、気になってる。
97080	101620	あのね、出たのが、グレートリョーゼンマウンテンレースっていうレースで。
102000	102200	はい。
102640	104840	えーとね、場所は舞原駅。
106100	108080	あの、新幹線で止まる駅なんですけど。
108540	108920	京都?
109440	110460	えっとね、滋賀ですね。
110760	111760	あー、滋賀か、失礼。
111900	112560	そうそう、滋賀。
113040	113980	えー、ほうほうほう。
113980	118040	えーとね、舞原駅から歩いて、会場に。
118120	119000	行けるようなところで。
119380	119840	うんうんうん。
119840	121300	うん、結構アクセス良かったんで。
122380	126900	で、行きやすいのと、あと、あの、僕が入ってるトレイルランニングレース、
127060	130840	トレイルランニングのクラブの、えーと、まあ卒業レースっていうのがあって、
131860	135400	多分この番組でも話した気がするんですけど、37キロぐらい走るんですよ。
135760	136000	はい。
136660	140940	で、それの前にちょっと1回ぐらい、ちょっと練習で出た、来たかったっていうのがあって。
141340	142240	うんうんうんうんうん。
142240	147820	で、今回出たのが、そのグレートリョーゼンマウンテンレースの2つクラスがあるんですけど、
148280	148420	はい。
148540	151920	GR15っていう17キロのクラスですね。
152080	152780	うんうんうん。
152780	156340	もう1個がGR50っていう51キロのクラスがあるんですけど、
156820	157900	51キロ。
158040	158220	はい。
158800	165040	ちょっとね、卒業レース37キロなのに、そっちはちょっと練習というか、もっと、もっと上になっちゃうんで。
165320	166100	うんうんうん。
166100	172940	っていうのもあるし、なんか、えっとね、直近で30キロ以上のレースに出てないと、
173860	176520	乾燥してないと出れないっていう縛りもあったんですよ。
176580	178100	あー、なるほどね。
178120	178200	はい。
178440	179640	僕そっち出れなくて。
180000	181060	はいはいはいはい。
181780	187060	すごいね。事前にそれができてないと出れませんよって、なんか、いいね。
187500	191000	結構ね、でもウルトラ系は多いですよ、そういうのが。
191280	192040	あー、そうなんだ。
192060	192240	うん。
192900	193300	なるほど。
193580	194140	そうなんですよ。
195140	197860	なんか、フィルターかかってるね、ちゃんと。
198020	204140	まあ、やっぱ途中で、その走れなくなっちゃう人がいると、運営がもう大変っていうのがあるんだと思いますよ。
204260	205720	まあ、そうだよね。
205820	207420	うん。迎えに行かないといけないとか。
208120	208520	確かに。
208560	208740	うん。
208860	209720	めんどくさいもんね。
209740	210300	そうなんですよね。
210400	211080	はいはいはい。
212380	217620	そう、そういうのもあって、まあ、15キロ、15キロっていうか、15の17キロっていうクラスに出てきて。
217980	218220	はい。
218580	218740	はい。
220400	223320	で、結果から言うと、というか、まあ、どれぐらいの人が出てるかっていうと、
223620	223800	はい。
224020	227280	えっとね、男女合わせて220人ぐらいがエントリーしてました。
227480	229900	あー、結構、多いよね。
230340	231120	どうなんでしょうね。
231120	231920	どうなんだろうね。
232020	232880	わかんない、ちょっと。
233380	237840	でも初のレースだったらさ、うわ、結構人いるなってならない、200人とかだったら。
238120	242240	いや、でもね、比較的なんか、手作り感満載だなって思いましたね。
242360	243340	あ、そっちか。
243540	243860	なるほど。
244360	246740	あ、そもそもこの大会2回目なんですよ。
247100	247680	はいはいはい。
247700	247840	うん。
248140	252120	それもあるのか、なんかね、開会式とかも一応ある、あるんですけど。
252460	252700	うん。
253260	257740	で、ちょっと開会式始めまーすとか言って、なんか、はい、ちょっと集まってくださいみたいな感じで。
258000	259180	あ、なるほどね。
259180	264400	なんか、市民バスケみたいな、始まりはやりわよ開会式みたいな感じだ。
264900	266120	うん、かもしんない。ちょっとわかんない。
266440	267080	あー、ごめんごめん。
267360	267600	そうそう。
268600	270360	だから200人もいたのかな、あそこに。
270500	272360	まあ、なんかトイレ並んでる人とかもいるし。
272740	273980	はいはいはい。まあまあ、まばらな。
273980	275920	まあまあ、なんか結構まばらにって感じだったんですけど。
276140	276660	うんうんうん。
277160	281820	で、そのうち220人エントリーしてて、で、完走がね、200人ぐらい。
282320	283620	まあ、ほぼ完走してますね。
283800	286000	多分、来てない人もいると思うから。
286580	287400	あー、じゃあまあ。
