start	end	text
0	6640	こんにちは 外京クエフェンです 今日もよろしくお願いします よろしくお願いしまーす
6640	10680	いやー ゴールデンウィークが近づくなと
10680	14000	うん もう楽しみでしたよ私は
14000	21960	ロサンゼルスですね ロサンゼルス もう着々といろんなことがこう進んでいると思うんですが
21960	27200	行く前がやっぱりちょっと今ほんと楽しくてですね その時期をね楽しもうっていうね
27200	33840	そうなんですよ本当に 今回あのドジャースタジアムのツアーがあるじゃん
33840	37880	うんプレゲームツアーってやつ あれ
37880	45000	いいねナイスですと思って 普通に試合見るのも面白いんだけどあれ中入れるんだよね
45000	51280	そうそう試合前にちょっと早めに行って中入ってツアーがあるんですよね
51280	58000	ちょっとねー それいいないいなーとか
58000	62640	ビヨンセ楽しみだな ビヨンセのライブね
62640	68120	そう見に行けるっていうので でまだレイカーズの方が
68120	73840	もうほぼほぼプレオフは主柱に収めてます 素晴らしい
73840	79160	あとはもうその日にちゃんと試合が入ってくるかどうかだけですね そうですよね
79160	86200	はいまあ1週間いたらさすがにさすがに入ると思うですよね ただ
86200	97240	そうわからん若干っていうところがちょっと残ってるので ちょっとそろそろプレオフの決まってチケット販売の準備をしないとなぁというのを
97240	102680	ちょっと思っておりました で今日ちょっとスタートそれ話したのは
102680	110240	えっとけんちゃんと4月中この話のためだけで3回飲んでます
110960	120080	ちょっと混ぜてほしいわー いやーほんと来てほしいわーもうなんかね準備をなんかしてるわけじゃなく何の確認もしてるわけでもなく
120080	125720	楽しみだなーっていうのみ それもただの飲みじゃないですか
125720	136760	いやそうだけどもうメインの会話がそれだからさ だから何か考えようぜとか何かすり合わせようぜと全くなく
136760	144720	秀滝くんの あのドジャーススタジアドジャースタジアムのプレイのやつめっちゃいいねーとか
144720	148720	ただ噛み締めたりとか
148720	156400	ちょっと前に私チャギ&アスカのアスカのライブ行ったんですけど あのそれけんちゃん知ってたから
156400	163240	アスカのライブどうだったっつって いや全然やっぱ昔から売れている人はやっぱ歌すごいわと
163240	169880	めちゃめちゃ迫力あったしすごい良かった イワインやビヨンセオや
169880	178640	っていう話をずっとしてて いやー全く知らないけど楽しみですもんね
178640	185320	全く知らないけど楽しみ とりあえずあのそのツアータイトルえーと何だったっけ
185320	191600	それすらもあんまり覚えてないけど そのアルバムはめっちゃ聞いてます
191600	194960	あ本当?はい 偉いねー
194960	201080	そっかそっか いやーこれは楽しみなんだよなぁ
201080	205680	噛み締めてるわ本当にそれをずっと
