start	end	text
0	2620	すいません遅くなりました
2620	3620	全然す
3620	5660	あの
5660	8300	なんかちょっと前に
8300	10180	あこれ前回の時に話したやつか
10180	12320	花見イベントで出会った人
12320	14460	誘われた別のイベントに
14460	15420	今行ってたんですけど
15420	18860	うちのすぐ隣のお店で
18860	20300	なんかやってて
20300	22800	そろそろ帰ろっかなって思ったところで
22800	24320	なんか社長さんが
24320	25780	同じテーブルに来ちゃって
25780	29020	なんかすごい話し込まれてしまい
29020	30940	帰るタイミングを意識してしまう
30940	32220	リスケでいいでそうなの
32220	32780	そういう時は
32780	36560	いや申し訳ない
36560	39420	なんかああいうの帰るの苦手なんですよね
39420	41220	途中で抜けるのが
41220	43040	いや抜けづらいよ
43040	43340	そりゃ
43340	45400	めちゃめちゃわかる
45400	48040	そういう時は気にしなくていいよこっち
48040	48920	いやいやいや
48920	53080	でその誘ってくれた夫妻がすごい常連で
53080	54100	まあすごいなんか
54100	55520	話も弾み
55520	56600	はいはいはい
56600	59000	タイミング見てそろそろ帰ろっか
59000	62780	ちょっと帰りますって言ったら
62780	63640	なんか
63640	66680	なんだっけな帰るけど
66680	69100	またちょっと来ますわみたいなこと言ったら
69100	69560	はいはい
69560	72120	店長さんを呼んでくれて
72120	75160	この人今度また来るみたいだから
75160	77280	覚えといてぐらいの感じで呼ばれた
77280	78420	その店長が
78420	81060	横浜出身の人でまたそこでちょっと
81060	82700	若干盛り上がるみたいな
82700	85280	そうなんですか
85280	87080	って言ってちょっと一瞬腰
87080	88800	落ち着けちゃう
88800	89560	そうそうそうそう
89560	91940	中学どこみたいな
91940	94820	すいませんでした
94820	95940	いや全然すいません
95940	97480	大丈夫ですよ
97480	98920	はい行くんでしょう
98920	100680	じゃあ始めます
100680	103360	こんにちは外境区FMです
103360	104360	今日もよろしくお願いします
104360	105520	よろしくお願いします
105520	106300	お願いします
106300	107220	お願いします
107220	111060	今日ちょっと私興味深いです
111060	113280	お興味深いというのは
113280	114840	えっと
114840	116660	ふでたけくんに教えていただいた
116660	118320	MBTIですね
118320	118640	はい
118800	120480	性格診断
120480	124520	なんかこれ韓国でだいぶ流行ったんですよね
124520	126120	あ韓国で流行ったんですね
126120	127940	これ結構前に流行ったやつですよね
127940	128880	結構前結構前
128880	132200	それで結構いろんな会社が導入しだしてると
132200	133260	うん
133260	135460	でやっぱり
135460	137180	自分のことを知るとか
137180	140160	相手のことを知ることで
140160	142360	言ってしまうと
142360	144600	良い仕事環境を整えましょう
144600	145700	っていう考え方が
145700	148300	もともとあったけどそこもなんか
148800	149900	考え方としてあって
149900	150520	うん
150520	153000	でこれに近いものをなんか独自に
153000	156260	作ったのか推奨してるツールがあるみたいな
156260	157480	そんな話ぐらいまで
157480	158060	なんかこの
158060	161260	MBTIの派生の流れが
161260	162620	自分の会社にも来てます
162620	163580	うーん
163580	165520	韓国発祥なんですかこれ
165520	169160	発祥かで言うとちょっと分かんないな
169160	172160	なんかアメリカっぽい雰囲気を感じますけどね
172160	175880	なんかねその性格に近い人みたいなので
175880	178780	アメリカ人の有名人の名前が出てくると
178800	182600	スイス人の心理学者の
182600	186440	心理学的類型に基づいて
186440	188260	アメリカ人の著者が
188260	189880	初版を完成させたと
189880	193540	だからアメリカなんだよねきっと
193540	197080	いやー僕これ本当に
197080	200680	会社の性格診断とか本当に人に見せたくなくて
200680	206240	僕がいかに見つくろってるかもバレるし
206240	208640	やっぱそうだよねっていうのも
208800	211720	思われるのもめっちゃ嫌で
211720	215700	でもなんか最近あったんですか
215700	216360	ありました
216360	221960	会社でその皆さんそれぞれ
221960	225140	チームメンバーの心理的なハードルを下げたり
225140	228420	コミュニケーションを円滑にしようという目的のもと
228420	232720	自分のまさにMBTIに近いものをやって
232720	235180	それをみんなに共有すると
235180	238760	で他の人はこうだみたいなものを
238800	241280	傾向を分析した結果みたいなのが出されると
241280	244260	いうのがありまして
244260	247780	結構なんか恥ずかしめを受けた
247780	251720	それちょっとディストピア感ありますね
251720	254100	いやそうなんだよ
254100	257680	なんかそれを経てみんなで
257680	260080	ディスカッションする時間が1時間くらいあったのね
260080	262340	で私がファシリテーターして
262340	266420	いろんな人に意見を聞きながら
266420	267740	話を進めてたんですけど
268800	270880	人が言ったやつがすごい印象的で
270880	273500	正直これ知れることで
273500	277500	対策や考え方をリセットすることはできるんだけど
277500	280100	正直知りたくなかったっていう
280100	284940	いやそうですよね
284940	288620	知ってしまったがゆえに意識してしまう
288620	291140	それに言葉をつけることで
291140	294760	それがそれとして成り立ってしまうということを
294760	296840	まさにやってしまっていて
296840	298200	うん
298200	298340	うん
298800	300940	例えば私の例だと
300940	303920	結構みんなに指摘された極端なとこなんですけど
303920	307300	ちょっとMBTAとは違うんですが
307300	309040	ある基準として
309040	312200	その人はリスクを取る人なのか
312200	314640	確実性を取る人なのかっていうのが
314640	316140	一つの項目としてあったんよ
316140	317820	たくさんあるんだけど
317820	319700	それの一つであったんですけど
319700	322040	私ダントツリスク取ってたんですね
322040	325060	結構ガンガン行く派なんだ
325060	326920	ガンガン行く派
326920	328780	でそれってどんな人って言ったら
328800	331620	完璧さよりスピードを重視するとか
331620	336040	迅速な意思決定と速やかな結果を好むとか
336040	338880	まあまあ本当そうだなと
338880	340420	俺としては思ってんのよ
340420	342740	もう5、60点でいいから
342740	344760	一旦出してって思うというか
344760	345520	はい
345520	347860	俺も上司とかに出すとき
347860	349740	そういうクオリティで出すのよ
349740	350920	なんだけど
350920	354360	なんかその会社の流れとしては
354360	356540	もうちょっと確実性の方の人が多くて
356540	356840	ああ
356840	358000	そう
358000	359960	だからそれを見たメンバーとか
359960	361680	他のチームの子とかが
361680	365560	あ、星川さんは結構リスク派だから
365560	369860	そっちに合わせなきゃいけないんだ的な
369860	372400	そっちに合わせたやり取りをしたら
372400	373780	うまくいきそうみたいな
373780	375220	そうですね
375220	377640	まあもともとそういう狙いですもんね
377640	378120	そうそうそう
378120	379780	狙いはそうなんだけど
379780	383020	なんか合ってんのかその感覚って
383020	384600	わかるこのニュアンス
384600	385600	うん
385600	387980	いや目的そうなんだけど
388000	391220	でもそのためになんか
391220	395120	こっちにグンと合わせに来てくれるって
395120	399180	本当に正しいことなのみたいな
399180	400760	ねえ
400760	402200	そのまあいろんな
402200	404460	人がいるから
404460	405140	うん
405140	407160	いいと思うんですよね
407160	408740	そういうスピード重視の人もいるし
408740	409300	確実に
409300	409940	そうそうそうそう
409940	411940	全然どっちでもいいわけじゃんそんなの
411940	414000	それが若干偏りそうですよね
414000	414460	そう
414460	417120	そうなのよ
417120	417820	そうなのよ
417820	419640	しかも会社の文化に
419640	425440	風土にこう合わせるわけではなくみたいな
425440	426760	まあ微妙
426760	430040	まあでも一応ねその上司になるような人は
430040	434220	風土を体現する人の可能性が高いから
434220	436100	いいような気はするけど
436100	440400	かといってなんかあまりにもそれが目に見えると
440400	442560	ちょっと嫌な感じがしますよね
442560	443900	嫌なんだよ
443900	444140	うん
444140	445700	うーん
445700	447800	なんか私も
447820	449440	それはそれで気づきがあってさ
449440	449740	うん
477820	480100	めちゃめちゃ確実性に振ってて
480100	482440	あそういうことかみたいな
482440	483160	うん
483160	487440	なんか上司の立ち位置からすると知れて嬉しい
