start	end	text
360	3440	こんにちは、外境クエフェムです。今日もよろしくお願いします。
4020	5060	よろしくお願いします。
6820	10180	いやー、ゴールデンウィークが近づくなと。
10840	11020	うん。
11780	13340	もう楽しみです、私は。
13960	14980	ロサンゼルスですね。
15480	20800	ロサンゼルス。はい。もう着々といろんなことが進んでいると思うんですが。
21000	21180	うん。
22140	24400	行く前がやっぱりちょっと今本当楽しくてですね。
24940	27020	その時期をね、楽しもうっていうね。
27020	29320	いや、そうなんですよ。本当に。
29980	33440	今回、あのドジャースタジアムのツアーがあるじゃん。
33920	35400	うん。プレゲームツアーってやつ。
35660	35880	うん。
36460	40020	あ、あれ、いいね。ナイスですと思って。
41760	44780	普通に試合見るのも面白いんだけど、あれ、中入れるんだよね。
45040	49280	そうそう。試合前にちょっと早めに行って中入ってツアーがあるんですよね。
49760	50760	うわ、贅沢。
53160	56860	ちょっとね、それいいな、いいなとか。
57020	59440	ビヨンセ楽しみだな。
60580	61720	ビヨンセのライブね。
62700	64560	そう、見に行けるっていうので。
65660	71240	で、まだレイカーズの方が、もうほぼほぼプレイオフは主中に収めてます。
71580	71920	おー。
72500	73460	はい、素晴らしい。
74000	77680	あとはもう、その日にちゃんと試合が入ってくるかどうかだけですね。
78160	78740	そうですよね。
79220	79440	はい。
79760	81700	まあ、1週間いたらさすがに。
81700	83420	さすがに入ると思う。
83420	83840	ですよね。
84200	84280	うん。
84880	87000	ただ、そう、わからん。
87020	87940	じゃあ、若干。
88880	90840	っていうところがちょっと残ってるので、
92000	98360	はい、ちょっとそろそろプレイオフの決まってチケット販売の準備をしないとなというのをちょっと思っておりました。
98720	98820	うん。
99540	102160	で、今日ちょっとスタートそれ話したのは、
102820	108260	えっと、けんちゃんと4月中この話のためだけで3回飲んでます。
110800	112220	ちょっと混ぜてほしいわ。
112600	113880	いや、ほんと来てほしいわ。
113880	116880	もうなんかね、準備をなんかしてるわけじゃないですか。
117020	122020	何の確認もしてるわけじゃなく、何の確認もしてるわけでもなく、楽しみだなっていうのみ。
123600	125220	それもただののみじゃないですか。
125880	128820	いや、そうだけど、もうメインの会話がそれだからさ。
129600	129700	うん。
130340	135180	ちょ、だから、何か考えようぜとか、何かすり合わせようぜとか全くなく、
136280	146780	いや、秀滝くんの、あの、ドジャース、スタジアムのプレイのやつめっちゃいいねとかっていうのをただ噛み締めたりとか。
147020	152300	ちょっと前に私、チャギ&アスカの、アスカのライブ行ったんすけど。
152480	152640	はい。
153740	155640	あの、それけんちゃん知ってたから。
155880	156060	うん。
156480	158000	いや、アスカのライブどうだった?つって。
158800	162360	いや、全然やっぱ昔から売れてる人はやっぱ歌すごいわと。
162600	162940	うんうん。
163260	165560	めちゃめちゃ迫力あったし、すごい良かった。
166560	167920	イワインやビヨンセオや。
170920	172600	っていう話をずっとしてて。
173740	174060	はい。
174400	176940	いやー、全く知らないけど。
177020	178380	楽しみですもんね。
178400	179780	全く知らないけど楽しみ。
179920	183900	とりあえず、あの、そのツアータイトル、えーと、何だったっけ。
185340	186820	それすらもあんまり覚えてないけど。
186820	187720	それすらも覚えてない。
189000	191340	そのアルバムはめっちゃ聴いてます。
191660	192600	あ、ほんと?
192980	193220	はい。
193620	194340	偉いね。
195100	195920	そっかそっか。
197660	199880	いや、これは楽しみなんだよな。
200980	203780	もうなんか噛み締めてるわ、ほんとにそれをずっと。
204640	204960	うん。
205760	205880	ね。
205880	208100	枝竹はなんかそういう話は周りとしたりしない?
209320	210160	周りと。
210340	211560	まあ、そうですね。
211900	219020	まあ、よく行く飲み屋で、あの、こないだまさにドジャーズ戦見に行ってた人がいたんですよ。
219160	220640	おー、いいねー。
220640	220820	うん。
221320	228300	東京ドームの、そうそう、カブズとドジャーズの試合見てきて、で、2戦目に大谷がホームラン打ってるんですよね。
228360	229000	はいはいはい。
229000	229180	うん。
229360	231980	それをまさに見てきたっていう人がいて。
232820	234900	まあ、その人に、いや、いいっすねー。
235000	235420	でも僕。
235880	239620	来月行くんすよーっつって、マウントするっていう。
240760	245880	これさ、あの、すごい贅沢な話だから、何言ってもマウント感出ちゃうんだよね。
248000	248620	そうっすね。
249280	256540	うー、いや、でもまあ、もう、もう、俺、普通に男友達で楽しく飲んじゃうか、楽しく見に行っちゃうから、もう、これしょうがないんだよね。
258540	262300	いやー、その人はどうだ、あの、大谷、よかったって。
262660	264480	うん、もちろんもちろんめちゃくちゃよかったっていう。
264480	264520	うん。
265880	270880	なんか違うのかな、普通の、あのー、えー、プロ野球と。
271700	277540	あ、やっぱね、その、メジャーリーグのルールでやってたみたいなんで。
278040	278220	おー。
278220	279080	まあ、当然ですけど。
279160	284140	まあ、だから、ボールとかももちろんね、メジャーリーグの企画でやってたんでしょうし、ベースとかのサイズも。
284680	286820	で、観客もそうだったみたいなんですよ。
287820	287980	ん?
288560	291500	観客、あの、メジャーリーグって成り物がないんですよ。
292720	293120	あー。
293120	294840	あの、どんどんどんどんみたいなやつとか。
295000	295420	はいはいはい。
295420	295560	はい。
295880	296200	なくて。
296700	297640	やっちゃダメってこと?
297700	298860	あ、そうそう、やっちゃダメなんですね。
299180	299800	そうなんだ。
299860	300000	うん。
300300	304540	で、その時の試合も、あの、観客もだからメジャーリーグのルールで。
305200	305500	えー。
305920	309120	だから、成り物なくて、まあ、それがすごいよかったって言ってましたね。
309380	310700	あー、なるほどね。
310800	310960	うん。
311820	322120	僕も一回、あの、サンフランシスコジャイアンツ見に行ったことがあって、その時もだから成り物がないから、なんかね、こう、いいんですよね、なんかすごい。
322120	325780	まあ、静かではないんだけど、まあ、人の声だけっていう。
325880	326380	そういうことなんでね。
326400	326980	あー、いいね。
327980	331020	結構、だんだんだんだん、ピーヒャピーヒャなってるもんね。
331100	334000	なんだったら、あの、ラッパみたいなの吹いてるやついるよね。
334080	335160	そうそうそうそう、多分。
335280	335380	ね。
335740	335940	うん。
336360	337160	そういうのがないんだ。
337340	337520	うん。
337980	341800	ま、あれはあれでね、いい時もあるんだけど、まあ、ない方がいいかな。
342100	342560	そうだね。
342720	344680	半身見るなら聞きたいかもしれないけど。
344720	345700	あ、確かにね。
346080	347060	巨人半身ならね。
347360	349500	そう、巨人半身ならなんか聞きたいなっていう気はする。
349540	351420	広島とかもなんか聞きたいなって思うけど。
351420	351580	うん。
352180	352340	うん。
352480	353080	他はいいかな。
354760	355860	いやー、もうここが。
356280	358700	あと、ほんとあと一月だよ。
359640	361880	そうですね、一ヶ月後にはもう行ってる。
362780	363540	行ってますね。
364560	365000	やばい。
366340	368580	いとこから帽子買ってきてって言われた。
369860	371240	いとこの高校生から。
372040	373060	いやー、買ってあげましょう。
373580	374120	買ってあげよう。
374380	375780	爆買いしようと思ってます。
376360	377360	いや、ほんとだよね。
377600	377720	うん。
379400	383120	今回、まあまあクレジットだからいくら使ったもよくわからなくなると思うけど。
385880	387200	マジでわからんくなると思う。
387580	387760	うん。
388320	389040	あとあれだな。
389120	391340	ちょっとなんか微妙にやっとかなきゃなと思ったのは、
391420	392660	無人タクシー系かな。
393540	394260	うん、ウェイモン。
394760	395740	うん、そうそうそうそう。
396340	398520	ウェイモンとかは、あの、ぜひ乗ってみたい。
398780	399040	今回。
399440	399620	うん。
400160	400420	はい。
400880	404860	あのー、海岸沿いのところぐらいまで行けるっていう話だったよね。
405000	406500	確か、ベニスビーチあたりまでは。
406780	412940	そうですね、サンタモニカから、えっと、ダウンタウンまでは、そのサービス範囲でしたね。
413040	413560	うんうんうん。
413800	415860	この無人タクシーも結構楽しみ。
415880	417100	そうだなと思ってます。
417660	420080	まあ言うてね、なんかそろそろ日本来るとは言ってますが。
420400	421320	なんかね、そうみたいですね。
421640	422780	うん、あれとは思ったけど。
423680	424680	まあ一足先に。
424920	424940	うん。
425020	425480	そうそうそう。
425600	428500	だとロサンゼルスで乗るということが大事だと勝手に思ってるので。
428620	428740	うん。
428860	428980	はい。
429700	431580	あれですよ、ウェイモンアプリ入れましたよ、僕は。
431840	432440	え、早っ。
432920	435100	もうめちゃめちゃモチベーション高いじゃないですか。
435380	436760	いや、めっちゃ準備してますよ。
437500	438080	そっか。
