start	end	text
0	3000	こんにちは、がいきおくFMです。今日もよろしくお願いします。
3000	4400	よろしくお願いします。
4400	5760	お願いします。
5760	8720	なんか、これ今読んだんですけど、
8720	9220	うん。
9220	11180	読んだ感、めっちゃ出ちゃった気がする。
11180	12680	あははは。
12680	13960	前回決めたやつ。
13960	14760	いいんだよ。
14760	16760	あははは。
16760	18160	少しずつ慣れていこう。
18160	19160	そうっすね。
19160	22240	うん。今ほんとに、読んだなって思った。
22240	26320	思いましたよね。いや、自分でもびっくりするほど、読んだ感じの声出てきたから。
26320	28920	あははは。読んだ感じの声ね。
28920	31760	いいじゃん、いいじゃん。
31760	37040	いやいや、ある程度ね、型を持ちずつまた崩していくっていう作業でいいんじゃないかと思うんで。
37040	39040	いろいろチャレンジしてみましょう。
39040	44960	今日はあれですね、いくつか話したいことあるなと思っているんですが、
44960	45460	はい。
45460	47960	最近のサウナ事情からいきましょう。
47960	48960	そうですね。
48960	49460	はい。
49460	51460	ちょっと話したいことがあって。
51460	51960	ぜひぜひ。
51960	56960	あのですね、最近ちょっと、ちょっとどことは言わないですが、
56960	60960	よく行ってるサウナで、有名人を見まして。
60960	64960	いや、よく行ってるサウナって、だいたい察しがつくけどね。
64960	65960	まあまあまあ。
65960	66960	まあまあ、一応ね、一応。
66960	67960	はい。
67960	73960	あの、柔道家の大野翔平さんを見まして。
73960	74960	うん。
74960	79960	お風呂入ってたら、なんかすっごい堅い二人組んなと思って。
79960	80960	うん。
80960	81960	ぼーっと見てたんすよ。
81960	82960	うん。
82960	86960	なんか、あの人ちょっと見たことあるような気がするなと思って。
86960	87960	うんうんうん。
87960	92960	なんか、まあ常連さんの誰かが、まあ別に常連さん仲いい人別にいないですけど、
92960	95960	まあ、なんか見たことある人ってだいたいよくいるじゃないですか。
95960	96960	うん。
96960	99960	その人のうちの誰かかなと思ってぼーっと見てたんですけど。
99960	100960	うんうん。
100960	101960	なんかあれ?と思って。
101960	104960	なんか大野翔平にすげえ似てるなって、途中で気づいて。
104960	106960	よく気づけたな。
106960	110960	いや、なんかこの夏、去年の夏のオリンピックすごい見てたんで。
110960	112960	あー、金メダル取ったもんね、確か。
112960	113960	そうそうそうそう。
113960	117960	で、なんか耳もすごい特徴的じゃないですか、柔道家の人って。
117960	118960	いや、もうそうだね。
118960	119960	うん。
119960	124960	まあ、とはいえ、なんかそこまで行ってもなかなか確信が持てなかったんですけど。
124960	125960	うん。
125960	129960	その二人組が、こういなくなって、まあまた多分サウナに行ったんでしょうね。
129960	130960	はいはい。
130960	133960	そしたら、僕の隣に二人組がいて。
133960	134960	うん。
134960	138960	その二人が、あの、今大野翔平がいたなとか言っていう話をしだして、
138960	140960	あ、やっぱそうだよね、と思って。
140960	142960	がたい良かった、やっぱり。
142960	144960	がたいね、良かったですよ。
144960	145960	いや、そうだよね。
145960	146960	うん。
146960	151960	がたい、ただね、多分、一番絞ってるような時じゃないのかもしれない。
151960	152960	あー、なるほど。
152960	153960	うん。
153960	154960	なるほど、なるほど。
154960	155960	うん。
155960	157960	バッキバキじゃないけど、まあでもでかいはでかいよね。
157960	158960	そう、でかい。
158960	159960	大体。
159960	160960	うんうんうんうん。
160960	164960	で、その後まあ僕もサウナ行ったら、まあいるわけですよ。
164960	165960	うんうんうん。
165960	168960	で、ちょうどなんか目の前に座っていて。
168960	169960	うん。
169960	172960	で、ちょっと、まああんまじろじろ見るのもアレなんで。
172960	173960	うん、もちろん。
173960	174960	ね、うん。
174960	178960	ただこう、ちょうど向こうは二段目に座ってて、僕は一段目に座ってたんで。
178960	179960	うん。
179960	183960	なんというか、そのお腹とかのあたりがすごいよく見えてたんですけど。
183960	185960	うんうんうん。
185960	187960	で、まあ膝の上とかに手を乗せてるじゃないですか。
187960	189960	その手もね、やっぱすごくて。
189960	190960	おお。
190960	192960	めちゃくちゃゴツゴツしてて。
192960	193960	うん。
193960	197960	もう完全に格闘家の手って感じでしたね、びっくりしたあれは。
197960	201960	だから体とかよりも手と耳がすごい特徴的というか。
201960	202960	うん。
202960	203960	そう。
203960	206960	そんでさらに、あの2セット目かな。
206960	207960	うん。
207960	210960	もう結局なんかそのサウナで一緒になった時点で。
210960	211960	うん。
211960	214960	結構もうセットが同じになるじゃないですか、ルーティンが。
214960	215960	だから向こうの。
215960	218960	ヘルタイミング一緒だし、水も一緒だしみたいなね。
218960	219960	そうそうそう。
219960	223960	向こうの3セット目が僕の2セット目と多分被っていて。
223960	228960	そう、次はね、なんかたまたまですけど、ほんとにたまたまですけど、隣になったんすよ。
228960	229960	おお。
229960	230960	おお。
230960	234960	で、まあ一緒にというか、あのテレビをこう見てたら。
234960	235960	うん。
235960	238960	あのCMで、大野翔平が出てきて。
238960	239960	ははは。
239960	241960	嘘だろ、その話。
241960	242960	いやいや、ほんとに。
242960	243960	マジかよ。
243960	245960	なんかね、マイナンバーのCMだったんですよ。
245960	246960	うんうんうんうん。
246960	251960	大野翔平がなんかマイナンバーを宣伝してるCMが流れて。
251960	252960	チャンスだ。
