start	end	text
360	3520	こんにちは、外境区FMです。今日もよろしくお願いします。
3920	5500	よろしくお願いしまーす。
6000	8240	いやー、M1楽しかったですね。
8580	13920	楽しかったですね。今収録が12月22日の10時半。
14620	18560	まさにM1が終わってすぐ撮り始めたって感じだね。
19260	21980	確か去年のM1の後も撮ってなかったかな。
22320	22960	あ、ほんと?
23280	29120	うん、なんか毎回ちょっとM1があるから時間遅らせてくださいって言ってる気がする。
30000	31140	はっはっは、なるほど。
32340	34060	これ年中行事なんですよ、うちの。
34900	36160	M1を見るっていうのがね。
36740	39320	妻と2人で必ず見るっていう。
39760	40360	素晴らしい。
42460	46080	去年でもM1の話には特に触れた記憶があんまりないけど。
46580	51480	そうかもしんない。そんななんかね、お笑いを話せるほどの知識はない。
52700	53460	私もない。
55400	56340	面白かったですね。
56580	56760	うん。
57400	59260	20回目のM1らしいですが。
59580	59980	あの僕。
60000	62220	僕は真空ジェシカが好きすぎて。
62740	63400	あ、そうなんだ。
63680	67800	多分もう完全に非力めで見てるから。
68420	70740	あ、そんなのがあるんだ。
70760	73320	そうなんですよ。なんかね、もう多分ずれてるんですよね。
73720	74860	あー、なるほどね。
74860	79380	そう、もうダントツでしょって毎回思うんだけど、勝てない。
79520	79880	なるほど。
80420	81380	なるほど、なるほど。
82720	85360	僕はもうフラットでしたけど。
85480	85640	うん。
87640	89340	あの、令和ロマン。
90000	92660	バッテリー真空ジェシカだった。
92660	93720	あー、そう。
94360	94940	そっか。
95660	97520	いや、いいんだよ。だって好みでいいんだよ、こんなの。
97620	97780	うん。
98060	101300	本当に好きな、楽しく見れるのが一番なので。
101580	105480	あのね、好きすぎて、もう勝たなくてもいいかなって思い始めたんですよね。
105700	106020	なるほど。
106640	107600	来年も見れるから。
108720	113220	負けてくれた方がね。4回出てるらしいけどね、決勝に。
113640	114120	それでも。
114460	119180	そう。ちょうどね、真空ジェシカが決勝に出始めた頃ぐらいから見始めてるんですよ。
119240	119980	あー、そうなんだ。
120000	124660	で、多分最初に、4回前、その初めて出た時からもう好きですね。
125740	127360	引き目になるのはちょっとわかるな。
127660	127720	うん。
128280	132740	僕どちらかというと、あの、映画とかもそうですけど、ヒーローが大好きなので。
133060	133200	うん。
133820	137340	もう、勝つ人が勝ってほしいって思っちゃうタイプなので。
137600	137840	あー。
138440	140620	今日はもう、令和ロマン勝ってほしいと思っちゃってた。
141460	142200	王者がね。
142400	145900	王者が、かっこよく勝ってくれるのが僕はもう大好きなので。
145900	149800	あー、でもトップアッターで出てきた時の、あの風格はちょっとかっこよくなってた。
149800	149840	うん。
150000	150360	すごかったですね。
150400	151340	すごかったねー。
151340	151500	うん。
153080	159280	いや、なんか、冗談でさ、また令和ロマン1回目だったらすごいねなんて嫁と話してたのよ。
159320	159420	うん。
160100	164180	いやー、阿部悲文さんが引いた時ちょっと鳥肌取ったもん。
164240	165460	ね、あれすごかったですね。
165560	166400	すごかったー。
166420	167580	で、ちゃんと面白かったですからね。
167620	168080	面白かった。
168360	168500	うん。
169160	172260	全く滑ることなく面白かったねー。
172720	173540	うーん。
174220	175000	かっこよかったな。
176020	179900	でも、真空ジェシカ推しだから、誰が、あのー、
179900	184220	最終決戦終わった後、2人でLINEしてて、誰勝ったと思うってやり取りしたら、
184560	186300	速攻真空ジェシカって送ってたもんね。
187020	188240	あ、そうなんだと思って。
189080	192700	あのー、もう本当に、本当にダントツだと思ってました。
192740	193180	あー、ほんと。
194060	194900	わからんね、もう。
195460	201160	まあまあ言うてね、僕らが云々言ったってもう、はい、審査員の相手たちが本当にわかるわけなのでと思いつつ。
201260	201540	そうですね。
202660	202880	はい。
202880	209540	じゃあ今日は、えー、もう年末なんでね、2024よかったサウナを。
209900	211020	言っていきましょうか。
211480	214260	僕らも、最終決戦順位を決めていくんですね。
215060	216320	サウナの偉そうに。
216340	216820	偉そうに。
216920	219020	偉そうに対して言ってもいないけど、今年。
221220	222100	いいじゃないですか。
222260	222400	ね。
222880	223120	はい。
224020	224680	えーと、どうしよう。
225640	228380	順番に3位からいきませんか?去年と同じように。
228400	229000	それでいきますか。
229000	232500	すごいね、これも恒例行事になってきたのが楽しいね。
232740	232980	そうですね。
233460	237040	毎年、3年、え?ちょうど、え?これ、3回目だよね。
237380	238320	3回目ですね。
238620	239480	3回目だよね。
239900	241700	これ、なんかちゃんと表にして残しておきたいね。
242320	244520	まあ、当時の聞けばね。
244900	245980	あ、そうだね。うん。
248060	251800	今年、振り返ってみたら、思ったより行ってた。
252480	252740	おう。
253220	257140	うん。なんか、新しいとこあんま開拓してないかもって思いつつ。
257380	257560	うん。
258460	263740	意外に探ってみたら、あ、ここも行ってたな、ここも行ってたなみたいなのがあったので。
264000	264160	うん。
264540	266660	はい、よかったです。振り返れて。
266980	269560	そうですね。なんか去年も言ってたかもしれないけど、振り返るの。
269900	270700	ね、いいですよね。
270880	271400	いいですね。
272340	275620	うん。じゃあ、早速行きますか。僕からでいいですかね。
275840	276500	はい、行きましょう。
276960	278980	はい。まず3位はですね。
279300	279500	はい。
280040	285780	えーと、ビアアフターサウナっていうイベントなんですけど、これ。
286560	287760	おー、なんかいいね。
288760	295820	あの、奈良醸造っていうクラフトビール屋さんがあって、そこが主催したイベント。
296020	298980	まあ、1回だけのイベントなんで、もう行けないんですけど。
299340	299820	うんうんうん。
299900	307700	うん。ビアフターサウナっていうイベント。まあ、要はサウナ入って、その後ビール飲むという、あなたが好きなパターンですね。
307780	310140	いや、そうなんですよ。もうこれは行くしかないと思って。
311200	311920	場所は?
312300	318880	えーとね、奈良醸造っていうのが奈良にあるんですけど、奈良駅からちょっと南の方かな。
319300	319880	はいはいはい。
319940	324400	うん。ちょっと行きにくいんですけど、で、駅からも少し歩くというか、タクシーで行ったかな。
324780	325320	うんうんうん。
325320	325460	うん。
326720	329880	で、まあ奈良醸造って結構、まあ関西では。関西ではっていうか。
329900	332440	まあ普通に有名なブルーアリーなんですよ。
332640	332660	うん。
333540	342880	で、あの、そこがまさにビアアフターサウナっていうビールを作って、で、それをまあ飲ましてくれると。
343200	343360	うん。
344040	345340	うん。セットで。
345460	345940	セットで。
346280	346820	いいですね。
347340	350700	うん。で、あの、ブルーアリーなんで、まあ普段、普段はね、何もないというか。
350940	351560	うんうんうん。
351560	357120	で、そこにいろんな、なんか5個、6個ぐらいのテントサウナだったり。
357460	358160	おー、なるほど。
358160	359380	えーと、なんだろう。
359900	361640	なんか、サウナになってるみたいなやつとか。
361700	362760	うんうんうんうんうんうん。
363140	367160	そういうのが来て、で、えっとね、水風呂が結構良くて。
367500	368400	あー、いいね、それ。
368660	376360	ちょっと大きめの、まあプールみたいなやつに水を貯めてるんですけど、あの、醸造に使う、チラー使ってるんですよ。
376680	377120	うーん。
377120	384300	だからそのチラーを使って、結構な出力が出るらしく、まあキンキンに冷えた水風呂で。
384500	384680	うん。
385580	386180	あれが良かったです。
386180	388400	と、確かその時夏だったかな。
388760	389000	うんうん。
389000	389880	まあ結構暑い時期。
