start	end	text
0	3720	こんにちは、ライキウォークFMです。 今日もよろしくお願いします。
3720	6920	よろしくお願いしまーす。
7080	8360	元気にやっていきましょう。
8360	9800	そうですね。
9800	11680	今日、秀滝と話したいことがあって。
11680	13440	はいはい。
13440	18440	私、あのー、まあよくスパメッチャーの話が出てたりもするんですが、
18440	20840	流山大鷹の森に住んでますと。
20840	21840	そうですね。
21840	28320	はい。流山大鷹の森が、最近やっぱりいろんな方たちがこう、
28320	32080	入居、入居と言いますか、その街に増えていて、
32080	34400	マンションがガンガン立ち並び、
34400	37360	どこもかしこもマンションの中に人が入ってきているので、
37360	40920	すごくたくさんの方たちが街に来ておりますと。
40920	42840	うん、いや勢いありますよね。
42840	44320	勢いありますね、すごいです。
44320	51560	そんな大鷹の森で、あるツイッターで起きたお話をちょっとしたいなと思いまして、
51560	58560	ツイッターで、あの、チーキアカというアカウントがすごく乱立してるんですね、今。
58560	62800	えー、なに、あのー、ハンドルネーム、ハンドルネームって言うのか、今。
62800	66600	ハンドルネーム、アットマーク流山大鷹の森とか、
66600	70280	アットマーク大鷹の森っていう人が、かなり増えたんですよ。
70280	72880	あー、場所を主張して。
72880	78800	そう。で、みんなこうフォロワーが100人も満たないみたいな感じの人たちが、
78800	85720	わーっと最初始まって、えー、その、大鷹の森にこう外から来たので、
85720	95600	いろんな方と仲良くしたいとか、この町めっちゃいいよね、みたいなことを言い合うというアカウントがめちゃめちゃ増えたんですよ。
95600	100400	えー、それって大鷹の森に限らずいろんなところにある、ですかね。
100400	103600	わかんない。あんま見なくない、でも。
103600	106840	あんまり知らない文化だな、そうなんだ。
106840	110600	いや、ツイッター見ててもさ、地域やかなんてあんまり、
110600	116920	まあ、そこの地域にこう根差した情報を提供するアカウントのボット的な人とかさ、いたりするじゃん。
116920	118280	うんうん、それはありますね。
118280	120840	そういうのはこうなんか単品でやってるのはわかるんだけど、
120840	125560	なんかそれがこうブワッと湧き出るってなんかすごい珍しい現象だなと思って。
125560	130920	うん。なんか、あれですよね、最近ツイッターってコミュニティ機能ってできて。
130920	132720	あ、そうなんだ、知らなかった。
132720	140240	そうそう、なんか、あの、なんだろう、例えばどんぐりFMって僕よく聞いてるあのポッドキャストあるんですけど、
140240	144800	どんぐりFMのリスナーが集まるコミュニティとか。
144800	146160	へー、なるほど。
146160	151200	なんかね、そういうのあります。ちょっとどうやって使うのか、僕もあんまり詳しく知らないんですけど、最近できてました。
151200	161600	そのできたコミュニティにみんな入って、なんか、それは普通のツイッターの役割とは何が違うんだろう、コミュニティに入ってなんかすんのかな。
161600	168400	なんかね、おそらくそこにだけ、その見えるようなつぶやきができたりするかな。
168400	170400	なるほど。
170400	182000	うーん、でもまあそういうのができる前、まあ本当に最近できたはずなんで、それできる前に、まあ近いことを工夫してやろうとしている人たちがいるってことなんですかね。
182000	196800	いや、その人たちももともと知り合いのわけではないので、ただただ、こう、情報の交換をしたくてっていう、何歳と何歳の子供がいる主婦ですとか、
196800	205440	何十代、こういう業界に勤めてるパパです、みたいな人たちがたくさんいたんですよ。
205440	212320	なるほどね、まああれですよね、あの名前につけないまでもそういうのをプロフィールに書く人はいるから。
212320	214320	あーそうだね、そうだね。
214320	220640	まあその一部、大鷹の森っていうとこだけめちゃくちゃ目立たせたくて名前につけるってことなんですかね。
220640	225120	そうそうそうそう、名前であるからその人たちがこうフォローし合うみたいな。
225120	227120	うんうんうん、なるほどね。
227120	235600	なので、私も実はこう、サウナアカウントを持ってて、そこに大鷹の森って書いて、スパメッツァのことを呟いたんですよ。
235600	238160	はいはい、もうじゃあ地域アカウント持ってるわけですね。
238160	246080	いやもうまさにまさに、そっちでやったら結構食いつきいいのかなと思ったら、やっぱりスパメッツァ当日のことをちょっとだけ実況中継してみましたら、
246080	259360	まあいいねも200を超え、リツイートも40を超えるような、でもそのリツイートしてる人たちがさっきの大鷹の森の地域アカの人たちなので、派生はそんなしないと。
259360	263360	まあ小さいコミュニティでプチバズりしたんですかね。
263360	275520	みたいな方たちがいらっしゃるようなところだったんですけど、ちょっと2週間前くらいにかなり臭い出来事が起こったので、ちょっと共有したいなと思いまして。
275520	284560	はい、まずそもそものところとしては、ちょっと全部仮名で話していきますね。
284560	288800	男性の中野くんっていう人がいるんですよ。
288800	301600	中野くんは結構若い子で、なんか話を見てるとウェブ業界にいるような子で、バスケが好きみたいなツイートを結構してるような子なんですね。
301600	313760	で、その子だけ昔から大鷹にいて、ツイートも結構してるので、フォロワーも1000人くらい超えてるみたいな感じの子が1人いるんですよ。
313760	318880	で、まずはこの子が男性として、1つキーマンになるんですよ。
318880	326080	で、もう1人女性側の方で、ちょっとここはデラックスという風に言いましょうか。
326080	341920	デラックスさんという女性の方がいまして、その女性の方は結構その地域、大鷹の森に来てからの発信がまだ早い段階なんですが、かなり積極的な方で、いろんな方にこうすごい絡んでいて、
341920	350080	で、一緒になんかご飯行きましょう、ランチ行きましょうみたいなことを結構こう扇動的にやってくる人だったんですね。
350080	363200	扇動的、ちなみにそうか、それって別に隠してるというか、星笠の場合はサブアカでやってるってことは、ちょっと隠してるんですよね、本名とかも。
363200	365200	みんな本名じゃないですよ。
365200	369040	そうか、でも会おうってことですよね、ランチしようっていうのは。
369040	371040	いや、そうなんですよ。
371040	373040	それはちょっと異端なんだ。
373040	384080	今回のお話は、みんなリアルとオンライン、オフラインが相互に交わったお話なんですよ、超えていくんですよ。
384080	388080	なるほど、ちょっとじゃあ、ちょっと黙って聞いておきます。
388080	395440	基本的にはTwitterなんですよ、もちろん。で、TwitterでそのDXさんとかがいろんな方にこう絡んでいくんですね。
395440	404080	で、絡んでいく中で、一人ちょっとだけ思想の強めで、結構比較的まともなことが言ってるんですけど、
404080	413440	まあまあ、なんか話が合う、マリさんという方と結構仲良くなり、DXさんとマリさんはいろんな方に絡みに行くようになったんですね。
413440	419280	で、人のツイートの中でDXさんとマリさんが喋ってたりとか。
419280	422560	なんかよくある巻き込みみたいなことですか。
422560	438320	そうそう、巻き込んで喋って仲良くなっていくみたいな感じで、この一大大高の森女性のDXさんとマリさんを中心としたカテゴリーが結構大きくなっていったんですよ。
438320	448960	で、こういろんな人たちが取り巻きにいて、いやDXさん面白いですねとか、DXさんの紹介しているあの店行ってみましたとか、
448960	459760	マリさんが何かこういろんな絡みをしていると、マリさんのそういうところすごい素敵だと思いますみたいな感じのが、大高の森ヒエラルキーが出来始めたんですよ。
459760	460880	なるほど。
460880	471520	はい。で、ある時、DXさんとマリさんを中心とした何人かの女性人で飲もうという話になったらしく、
471520	480480	とあるバーだかどっかに行って、みんなで結構飲んだわけなんですよね。で、そこは実況だとかなんかでツイートしてて、
480480	489440	ビール飲んでるとか、なんかこのご飯美味しいみたいなのをガンガン開けてると、さっきの男性チームの中野くんが結構直下を出しに行くんですね。
489440	496160	いや素敵ですね皆さんみたいな、僕も行きたいですとか、そういう話をしだすんです。
496160	503200	そうすると、今度は中野くんの周りにいる大高の森のおじさんたちが動き出すんですね。
503200	510240	まあ一つ例をとると、Kさんとでも言いましょうが、結構40代50代ぐらいのおじさんパパみたいな人も、
510240	517920	いや中野くんいいね、俺も行きたいよみたいな感じの、もうヤバめのおじさんたちが何人も連れるんですね簡単に。
517920	529520	それでもちょっと大高の森の人って僕の印象では、みんな子育て世代というか子供いて家族持ってる人たちってイメージなんですけど。
529520	534720	素晴らしいっす。はい、全員そうです。ほぼ全員そう。
534720	542480	だから僕の感じた最初の違和感まさにそこで、いや別にいいんですよ、みんなで楽しく飲んだらいいんですけど、
542480	552080	女性がワイワイやってるツイッターに、なんかいいですね、僕も一緒にいいですかぐらいの感じで、
552080	557600	自分の地域込みに言ってくるお父さん、なんかすごい違和感を感じて。
557600	569520	そうですね、その、まあツイッターでよくよく見るんだけど、それ地域アカとかになってくると急にちょっとね、大丈夫かなっていう。
569520	573840	うってなる、ごめん、うって言っちゃった、うってなっちゃって。
573840	580560	いやまさにね、そんなところまで行くみたいな感じのがこうあったんですよね。
580560	585360	まあまあデラックスさんとマリさん含め何人かのみはまあそこで楽しく終わったんでしょうよ。
585360	598240	そしたら次、さっきの男性チームの中野君とKさん、あとちょっとまあ仮名でニンニクさんとしましょう、まあまあ3、4人ぐらいが集まって、
598240	607520	ちょっと女性陣に負けずに男性陣も飲み会をやりましょうっていうツイートをして、で、まあそこそこ釣れたんですね。
607520	610240	なるほど、とりあえずまあ男性だけで飲もうと。
610240	618480	ですです、で、飲みようっていう形になって、みんなで飲んで、そうすると今度はみんな中野君を立てるんですね。
618480	627360	Kさんとかが、いや中野君マジイケメンだったよとか、ニンニクさんが、いや中野君超かっこいいみたいな。
627360	639280	で、そうするとツイッターでそれをまた実況中継してくるから、女性チームのデラックスさんやマーリーさんたちが、え、マジ中野君見たい!とか、
639280	643760	中野君の写真欲しい!とか言い出すんですよ。
643760	645680	ちょっと待ってなんか怖くなってきた。
645680	648320	いや、これ怖い話だよ、ちなみに。
648320	649920	怖い話ですね、それ。
649920	651680	うん、そうそうそう、怖い話です、これ。
651680	657920	で、登場人物は、まあ正確には知らないかもしれないですけど、全員既婚者だと思って聞いたらいいんですか?
657920	661440	うん、全員既婚者でいいと思うよ、これ。
661440	662400	はい、なるほど。
662400	663760	間違いない、間違いない。
663760	667520	いや、まあ言うてもこれツイッターの話だから、言ってしまうと全部フィクションかもしれないのよ。
667520	673200	まあそうですね、それちょっとそういう気持ちで聞いたほうが、さっき聞けるかもしれない。
673200	677520	いや、地域やからか、俺そう聞けなかったんだけどね。
677520	679040	しかも同じ地域だしね。
679040	680400	そうなんですよ。
680400	683840	で、まあそうなってくると、結構もうそこが加速して、
683840	688880	わ、なんか大鷹の人たちのツイッターやってる人たちは、こうザワザワしだすんですよ。
