start	end	text
420	3720	こんにちは、大記憶FMです。今日もよろしくお願いします。
4500	5500	よろしくお願いします。
6380	13380	えっと、最近、あの、またLAの話になっちゃうんですけど。
15940	17660	我々こすりますからね。
17780	18800	そう、こすりますからね。
19760	22340	今日また何回か出るような気がしますけど、
22340	29960	あの、LAに行って、大量のビールと、あとワインを買って帰ったんですよ。
30420	32360	はい。たくさん持ってたね。
32720	33400	そうなんですよ。
33840	39660	で、もともとうち、うちの妻がワイン好きで、僕はビールが好きで、
41000	44240	で、冷蔵庫が結構ね、お酒ばっかりだったんですよ。
45600	50800	で、あのもう、ワインセラーをね、買いまして。
51520	52320	いやー。
52340	53200	ハイソだね。
54860	56020	扉を開けたね。
56300	56840	ハイソでしょ。
57340	58680	うん、ハイソの扉だよ。
58780	62520	そう、ワインセラーをね、いやー、もう、あの、アメリカに行く前から考えてたんですよ。
63660	66080	どうせ、いっぱい買って帰るなーと思ってて。
67460	69800	で、それをどう保存しようかなーと思って、
70900	74720	で、直近、えっと、何ヶ月か前に、
75240	78160	あの、アメリカに旅行に行ってた別のビール友達がいて、
78960	81520	その人も相当ビールを買って帰ってきていて、
82340	84340	どこに保存してんの?って聞いたら、
85100	86480	専用の冷蔵庫があると。
87160	88140	うわー、すご。
88660	91180	いうことを言っていて、やっぱそうかと。
91700	94640	うん、普通の冷蔵庫、生活冷蔵庫じゃ無理だと。
94980	95840	そうなんですよね。
97420	102300	で、ま、あとね、まあ、ワイン、僕結構最近ちょっとワインも飲み始めてて、
103540	105980	もともとちょっとワイン体に合わないかなと思って、
106480	107680	あの、しばらく控えてたんですけど、
109020	110760	もういいやと思って最近飲んでて、
110760	113160	で、今体には合ってる?大丈夫?
113740	115660	んー、なんかね、意外と大丈夫ですね。
115940	121180	だから、多分、大量に飲まなければ大丈夫だったんだなっていう感じで、
121860	122620	飲み方だよね。
122800	125080	そうそうそう。だから多分大丈夫なんですけど、
125260	131040	で、ワインを保存するのってやっぱり、こう、温度を結構気を使うというか、
131280	132120	うんうんうん。
133060	135080	だからワインセラーいいなーっていうのと、
135220	137300	ま、あと、なんでしょうね、
137520	139440	あの、嫁のOKをもらうためには、
139440	139560	まあ、
140760	142480	ワインも保存できる必要があって、
142880	143480	なるほどね。
143900	145700	自分のためだけじゃまずいんだね。
145840	146400	そうそうそうそう。
147220	151040	そうなると、あの、2温度対応っていうのが必要なんですよ。
151120	152500	はー、なるほど。
153240	156380	そう、半分こっちは冷やして、こっちはちょっと、
