start	end	text
620	3600	こんにちは、外記憶FMです。今日もよろしくお願いします。
4220	5020	よろしくお願いします。
5600	5860	はい。
7840	8660	第24回。
9020	9900	うん、24回。
11340	12060	すごくない?
13220	15460	それなんか20回ぐらいの時にも言ってましたね。
16000	18820	いや俺もうそっからずっと毎回すごいと思ってる。
21440	22880	続いてるって思って。
23240	23400	ね。
24840	28720	だって誰かと同じタイミングで時間を作って、
28720	33140	まあまあ編集や録音すべてひねたけにやってもらってるんだけど、
34340	36680	続くってマジですごいなって思ってる。
37520	38680	いや、気づいてお願いします。
39160	39300	はい。
40020	40180	はい。
41820	45960	あの最近のサウナの話を久々にしようかなと。
46960	47300	ぜひ。
48660	54380	最近あの餃子湯、餃子湯がもう1店舗出したんですよ。
54900	55880	あ、へー。
55960	56520	はいはいはい。
56520	58520	でそっちはね餃子湯って名前じゃなくて、
58720	62720	恵比寿川サウナだったかな、恵比寿川サウナって言うんですけど。
63720	65720	それは同じ餃子湯なの?
66720	67220	うん。
67220	68720	もう1店舗っていうのは。
68720	75220	あ、あの、もともとこの恵比寿、餃子湯って恵比寿川、恵比寿川餃子店だったかな。
75720	77720	あ、そういう名前なんだね。
77720	78720	そうそうそう、そうなんですよ。
78720	83720	恵比寿川ってあの京都のどの辺だろうな、ちょっと北の方に、
83720	84220	はいはい。
84220	88220	御所とか、御所、京都御所よりちょっと南かな。
88720	89720	うんうんうんうん。
89720	96220	難しいんですけど、京都駅から北に上がっていくと、一番メインの市城っていうのがあって、
96220	96720	はい。
96720	103220	市城通りよりもさらに北に上がっていくと、恵比寿川があって、
103220	103720	はい。
103720	108720	でその北には御所があるんですけど、ざっくり位置関係で言うと。
108720	109720	はいはい、ありがとうございます。
109720	118720	恵比寿川っていうのが、その、まあ市城と御所の間、まあちょっと御所寄りかな、にあるんですけど。
118720	119720	うん。
119720	124720	まあ多分そこの恵比寿川に、あのそれのね二条城の辺りなんで、ちょっと西の方っすね。
124720	125720	うんうんうんうん。
125720	129720	そこに恵比寿川餃子っていう、あの餃子屋さんが元々あって、
129720	130720	なるほど。
130720	132720	それが本店なんすよ。
132720	133720	うんうんうん。
133720	143720	で、えーと餃子屋って有名なところは、もうちょっと東の、で市城寄りにあるんですけど、祇園か、祇園の辺り。
143720	145720	なんか祇園市城にあるイメージだった。
145720	146720	そうそうそう、祇園市城の辺りっすね。
146720	147720	あ、あってるんだ。うんうんうん。
147720	152720	そこに恵比寿川餃子のどんぐり店っていうのがあって、
152720	153720	かわいいね。
153720	154720	うん。
154720	155720	なるほど。
155720	159720	なんかね、それも道の名前かな、どんぐり橋とかって近くにあるんですけど、
159720	160720	えーかわいい。
160720	170720	うん、街なのか道なのかわかんないですけど、のどんぐり店にある、そこにサウナがあって餃子屋っていうんですよ。
170720	172720	あ、そういうことだったんだ。
172720	177720	そうそう。だから本店じゃない方のどんぐり店にあるサウナを餃子屋って呼んでるんですよ。
177720	178720	で、
178720	180720	失礼失礼。なるほどなるほど。
180720	188720	そうそう。で、今度そこのお店がもう1店舗、まあ本店の方にもサウナを作ったんですよ。
188720	190720	あ、そういうことか。理解しました。
190720	191720	うんうんうん。
191720	199720	なんで僕が今回行ったのはそっちで、二条城の近くにある餃子屋、餃子屋というか恵比寿川サウナってとこに行ってきました。
199720	200720	うん。
200720	201720	はいはい。
201720	206720	これね、ちょっと前に、なんだっけ、クラウドファンディングやってて、
206720	212720	それに応募っていうかファンドした人がプレオープンに行けると。
212720	214720	おっ、いいね。
214720	223720	うん。それでちょっと、まだね、正式オープンはたしか8月か9月ぐらいらしいんですけど、ちょっとプレオープンに行かしてもらって。
223720	224720	うわ、いいねぇ。
224720	230720	うん。写真、絶対SNSに上げないでくださいって言われました。
230720	231720	あっ、そのレベルなんだ。
231720	232720	うん。
232720	234720	むしろちょっとプレだからね、行ってきましたって言ってほしいから、
234720	235720	うん。
235720	237680	ましたって言ってほしいんじゃないかと思ったけど
237680	238420	そうでもないんだ
238420	241320	ね思いますよねいいんじゃないってね
241320	243500	なんかプレで
243500	245760	事前に入ったインフルエンサーさんに
245760	247160	投稿してもらうっていうのはなんか
247160	249460	今時のやり方かなと思ってた
249460	250360	うんね
250360	253620	まあでも別にインフルエンサーって
253620	255460	わけじゃないですからねクラウドファンディング
255460	257600	やっただけの人たち
257600	257900	だから
257900	260920	まあまあまあでもね
260920	263160	まあでもね何にも露出しないよりは
263160	264740	した方がいいんじゃないって気はしたけど
264740	266680	まあ写真ダメでしたね
266680	269340	まあ撮ってもいいんだけど上げないでねっていう
269340	270760	うんうんうんなるほど
270760	273300	個人的に
273300	275720	星川さんにはね見せちゃいましたけど
