start	end	text
0	4000	こんにちは、ガイ記憶FMです。 今日もよろしくお願いします。
4000	7000	よろしくお願いしまーす。
7000	9000	早速なんですけど。
9000	10000	はい。
10000	15000	今日ちょっと、朝少しランニングしてきまして。
15000	16000	いいね。
16000	21000	なんかね、6キロぐらい先のとこで、ちょっとアウトドアイベントみたいなのやってたんで。
21000	24000	ついでだし走っていこうと。
24000	28000	って奥さんと2人で行ったんですけど。
28000	33000	そんで帰ってきて、サウナ行こうかなと思って。
33000	36000	で、ちょっと疲れてたんで、さすがに走ってきたから。
36000	42000	普段いつも歩いて行くんですけど、歩いて5分ぐらいのところを、ちょっともうチャリで行こうと思って。
42000	47000	で、自転車置き場見に行ったら、自転車置いてなくて。
47000	51000	あれ?と思って。一瞬盗まれたかなって思ったんですけど。
51000	53000	うんうんうんうん、思うね。
53000	60000	でもマンションの中の駐輪場なんで、さすがに違うだろうと思って、どっかに置き忘れたかなと思って。
60000	62000	お、置き忘れ、はい。
62000	68000	でもちょっとあんまり思い出せないし、一旦風呂行きたいから、まあしょうがないから歩いて行ったんですよ。
68000	69000	うん。
69000	74000	で、サウナ入りながら、最後いつ乗ったっけなって思いながら。
74000	77000	うん。回想シーン。
77000	87000	そうそうそう、ずっとこう考えてて、1セット2セット、まあ3セットして、で、ちょうど出る直前ぐらいになって思い出したんですよ。
87000	88000	はい。
88000	98000	あ、そうか、先週、なんか京都駅に買い物に行ったなと思って、その時自転車乗ってたんで、その後、そういえばサウナ行ったなと思って。
98000	100000	うんうんうんうん。
100000	104000	あれ、そういえば自転車置き場に置いたなってなって。
104000	106000	おうおうおう、繋がってきた。
106000	111000	そうそう。あ、じゃあこのサウナに置いてあるわと思って。
111000	112000	今行ってるところに。
112000	116000	そう。で、出たら置いてありました。
116000	120000	コナン。うっかりコナンじゃん。
120000	123000	で、自転車乗って帰るっていう。
123000	125000	ちゃんと取り返せたんだ。
125000	126000	うんうん。
126000	134000	いや、1週間以上ぐらい、しかも鍵もかけずに。
134000	136000	治安がいいね。
136000	138000	そうだよね。
138000	143000	治安もいいのに、もう体がなまりきってたね、それ。
143000	150000	いや、なんかこう思い出した瞬間にその答え合わせできたのが、なんかちょっといい体験でしたね。
150000	153000	ははははは。
153000	158000	なんかあの、なんだっけ、脳内活性じゃないけど。
158000	159000	なんかね、アハ体験的な。
159000	161000	アハ体験だね。
161000	167000	いや、違うかな。ただのうっかりさんだよ、それ。
167000	170000	はい、すみませんね、ちょっとしょうもない話から。
170000	173000	えー、よかったね、無事に会って。
173000	175000	いや、そうですね。
175000	178000	一瞬驚くよね、確かに。マンションでないって思ったら。
178000	180000	うん。
180000	188000	この辺はもう本当にうっかりさんだから、マンションの下の自転車の置き場んで鍵を忘れるってことはしょっちゅうやってるね。
188000	191000	鍵かけずにこうやって置く。
191000	194000	あー、え、僕も普段鍵かけてないです。
194000	197000	え、かけないの?
197000	199000	お?
199000	201000	マンションは絶対かけてないですね。
201000	207000	それはあれ、マンションの中でそんなことするやつはいないっていう絶対的な自信から。
207000	209000	そうですね。
209000	214000	それもあるし、結構ずっと乗ってる自転車なんで古いんで。
214000	215000	うん。
215000	221000	まあ、取られないだろうし、最悪取られたら買い替えようかなっていう。
221000	225000	え、すごい領域まで行ってるね、自転車に対して。
225000	227000	うん。
227000	233000	それは、それを天秤にかけても鍵をかけることがめんどくさいとかではないの?
233000	236000	あ、まあでもそうですね、かけるのがめんどくさいから。
236000	238000	あ、そうなんだ。
238000	242000	信用してるし、盗まれても買えばいいから。
242000	243000	うん。
243000	246000	それ以上にめんどくさいが買ったんだ、そういうことですね。
246000	248000	え、すご。
248000	250000	なるほど。
250000	252000	まあまあ、安心感もあるしな。
252000	253000	うん。
253000	259000	で、外では基本かけるんですけど、なんかこの間はかけなかったんですよ。
259000	260000	うーん。
260000	262000	まあ、いっかと思って。
262000	264000	すごい安心感だな。
264000	266000	それ京都市内の話でしょ?
266000	267000	そうですよ。
267000	268000	すげえ。
268000	270000	治安いいですね。
270000	272000	いや、京都治安いいですわ。
272000	274000	いいなあ。
274000	278000	あと、え、それ歩いて行ける距離に自転車で行ったんだもんね。
278000	281000	まあそうですね、だから普段歩いて行ってるからほとんど。
281000	282000	うん。
282000	289000	だから先週も自転車で、その先週はその自転車の出先から直で行ったから自転車で行ったんですよね。
289000	290000	ああ、なるほど。
290000	294000	で、出たときにはもう忘れてて歩いて帰ったんですよ。
294000	300000	もう本当にテリトリーないすぎて、そこもある意味駐輪場ぐらいの感じだったのかもね。
300000	301000	すごいわ。
301000	304000	そうですね、本部からあそこかけなくてもいいかって思いました。
304000	307000	いや、かけてください。
307000	310000	いい話だな。
310000	320000	なんか、豊田家のあの、その住んでるところの近辺にサウナがあるって本当にあの、羨ましいなと思ってたんですけど、
320000	321000	うん。
