start	end	text
960	1600	行きましょう
1600	2960	行きますか
2960	3840	うん、大丈夫
3840	7560	昨日久しぶりに梅湯行ったんですよ
7560	10620	たぶん星川さんと前に行って以来ぐらい
10620	11520	あれ?
12020	13520	俺行ったの去年の夏だね
13520	15460	1年以上前バスケで行ったやつだ
15460	16940	そうそうそう
16940	20000	やっぱちょっとコロナ禍っていうのもあって
20000	21600	なかなか行きにくかったのと
21600	24560	結構梅湯混んでたんですよね
24560	25300	あー
25300	27980	Twitterでフォローしてるとちょいちょいこう
27980	30440	なんか今街が出てますとか言って
30440	31300	はいはいはい
31300	34080	俺も梅湯は
34080	36380	フォローしてる、港さんだっけ
36380	37580	うん
37580	39080	店長さん
39080	41040	そうそうそうそう
41040	43980	の人と梅湯をフォローしてて
43980	44200	うん
44200	47640	でもあの五甲湯とかさ
47640	49680	白山湯に比べて
49680	51900	そっちは行ってるわけじゃん
51900	54740	でも梅湯には行かないんだよ
54740	56900	まあ距離の問題もあるし
56900	57960	五甲湯
57960	62440	五甲湯と白山湯は言って混んでるんだけど
62440	64280	入場制限みたいなのはしてないんですよ
64280	66200	あーはいはいはいはい
66200	68520	梅湯は結構きっちりしてて
68520	70120	あーなるほど
70120	71320	そう今日もね
71320	72600	今日じゃない昨日行ったんですけど
72600	77520	昨日も20人ぐらいしか多分入れないようにしていて
77520	79720	あっすげーちゃんとしてんだそこ
79720	80340	うん
80340	83420	で僕が行った時は
83420	86420	もうね二人か三人待っててちょっとだけ待ったんですけど
86420	87140	うんうんうん
87140	87940	で出る時には
87960	92140	もっとなんかお店の前にずらっと人が並んでましたね
92140	93400	へー
93400	96440	それはそれでどやねんって気もしますけど
96440	97340	うん
97340	101380	梅湯やっぱよかったっすね
101380	105480	雰囲気というか客層がものすごいいいんですよねあそこ
105480	106620	あーなるほど
106620	111260	結構さっき言ってたみたいに若い人のイメージだよね
111260	113360	そうですね若い人もいるし
113360	116800	なんかそうすごい誰も喋ってなくて
116800	117800	うんうんうん
117960	126400	うんみんな壁の梅湯新聞をじーっとねで黙って入ってるっていう感じでね
126400	128420	すごいよかった
128420	133860	うん僕も梅湯新聞読んでそうかこんな効果があったのかと思って
133860	137560	梅湯新聞昔多分ね昔からある
137560	139020	あっそういうことね
139020	140780	あってかそっか梅湯新聞ってわかります?
141320	143340	あっわかるわかる覚えてるよ
143340	146300	あのスタッフの人が新聞書いて
146300	147480	そう担当が顔を見るとね
147480	151740	あそこが変わったとかなんかそういう細かいなんか時事ネタだったり
151740	153980	その梅湯についての話書いてるよね
153980	154940	そうそうそうそう
154940	156900	あでも全然関係ない話もありますよ
156900	159800	なんか最近ハマってる甘いものの話とか
159800	166760	でじーっと見てたらふと気づいて周りの人もなんかじーっと壁の方を見てて
166760	173200	なんかそうかこれコロナ対策にものすごいいい施策なんじゃないかって思って
173200	177080	あーでも確かにそこのことも知れるし
177480	181020	確かにじーっと静かに読めるのはありかもね
181020	188100	私あのやっぱ創価健康センターよくいまだに行ってるけど
188100	191580	最近やっぱマナー悪くなってて
191580	194900	あのなんだろう
194900	197260	サウナは大丈夫もちろん
197260	200760	サウナ大丈夫で水風呂もいいんだけど
200760	207440	そこ終わった後とかのちょっとこうぬるま湯的なところがこう中にあったりするんだけど
207480	209580	そこの人たちによう喋ってて
209580	212460	みんな気抜いてるんだよね
212460	219340	だからそこの人たちに対して俺が入ってる時だけでも3回くらい注意されてて
219340	220540	違う人たちが
220540	222720	それはお店の人が注意する
222720	224920	お店の人がそうそうそう
