start	end	text
0	4000	こんにちは、外記憶FMです。 今日もよろしくお願いします。
4000	5000	よろしくお願いしまーす。
5000	6000	よろしくお願いします。
6000	12000	えー、今日は2000、もう年明けて23年一発目っていうことで、
12000	13000	はい。
13000	17000	えー、まあ、去年良かったサウナをベスト3ぐらいで行っていきましょうか。
17000	19000	いえーい、行きましょう。
20000	22000	去年もたくさん入ったもんね。
23000	25000	僕はね、いっぱい入りました。
25000	29000	いや、私去年7月にアキレス腱切ってしまってから、
29000	30000	ね。
30000	32000	まあ、当たり前ですけど、サウナ入れませんからね。
32000	33000	はい。
33000	39000	なので、まあ、ただ1月から7月、6月の間にも結構入ったので、その中からのランキングですね。
39000	41000	星川さんだけ上半期。
41000	42000	上半期。
42000	43000	限定で。
43000	44000	はい。
44000	45000	お願いします。
45000	46000	はい。
46000	48000	えー、どうしよう、じゃあ3位から。
48000	50000	はい、順番に言っていこう、3位から。
50000	51000	いきましょうか。
51000	54000	僕は、えー、行座油です。
54000	56000	おー。
56000	58000	京都にある。
58000	59000	行ってみたい。
59000	60000	餃子屋さんですね。
60000	66000	恵比寿川中島っていう餃子屋さんにあるサウナですね。
66000	69000	あー、餃子いいな、行ってみたいな。
69000	73000	いや、ここね、もうなんか話しちゃっていいですか?
73000	75000	もうぜひぜひ聞きたい、うん。
75000	81000	ここはね、あの、ほんと、言ったらあれですけど、北ナッシュランみたいな雰囲気の餃子屋さんなんですよ。
81000	82000	はいはいはい。
82000	87000	まあ、入口のノレンとかは結構かっこいい感じであるんですけど。
87000	88000	新しくそこだけで。
88000	99000	そうそうそう、なんかまあまあ、まあ若い人がやってるんですけど、まあそんなにすごいオシャレで綺麗っていうよりは、まあ餃子屋っていう感じのお店なんですけど。
99000	100000	中華料理屋。
100000	102000	そうそうそう、中華料理屋みたいな感じで。
102000	108000	で、これ予約して行くんですけど、予約して、えーとね、入る時間よりちょっとだけ早く行ったんですよ。
108000	109000	はい。
109000	111000	ちょっと餃子食ってから入ろうかなと思って。
111000	112000	おお、先なんだ。
112000	118000	いや、どっちにしようか迷ったんですけど、結構、あの、予約できた時間が遅かったんで。
118000	119000	はい。
119000	126000	で、まあ、あの、もう後からわかったんですけど、入った後だったらもう食う時間なかったんで、まあ先行って正解だったんですけど。
126000	127000	うーん。
127000	135000	うん、まあ先に餃子食ってから、で、あの、中に入ったんですけど、これがね、結構良くて。
135000	136000	うーん。
136000	144000	その、通って行くんですよね、お店の中を通って、で、奥の方に行くと、なんか奥にドアがあって。
144000	145000	うん。
145000	150000	で、そっからサウナに、あの、サウナがある場所に、はい、行けるんですけど。
150000	151000	うーん。
151000	155000	急にそこのドアを通ると、むっちゃオシャレな綺麗な空間になってて。
155000	156000	うーん。
156000	158000	でね、その、まあいいっす。
158000	160000	なんか異世界感あるんだね。
160000	161000	いや、そうなんですよ、なんか。
161000	162000	なんか、前後があるから。
162000	171000	そうそうそうそう。なんかこの汚いところから奥に行くと、すっごい綺麗なのがあるっていうのが、なんでしょうね、なんかこう、漫画っぽいというか。
171000	172000	はいはいはいはい。
172000	175000	うん。なんか急にハンター試験会場出てくるみたいな。
175000	179000	ははは、わかる。すげー浮かんだわ。
179000	183000	うんうんうん。いや、それがね、すごい良くて。
183000	184000	あー、いいね、それ。
184000	196000	で、餃子、まあ餃子じゃないや、あのサウナ自体も、あの、なんだ、セルフローリとかももちろんできますし、結構お風呂も大きいのがあって。
196000	200000	サウナやお風呂のコンセプトに餃子は入ってないよね。
200000	205000	餃子は入ってないですね。中入ったらもう完全にただのオシャレなサウナ。
205000	206000	うーん。
206000	213000	うん。なんですけど、えっとね、面白いシステムがあって、あの、コマドみたいのがあるんですよ、中に。
213000	215000	えっと、サウナの中?
215000	219000	サウナの、いや、サウナじゃなくて、えっと、露天風呂のあたりかな。
219000	220000	うーん。
220000	228000	露天風呂があるんですけど、露天風呂のとこに、えっと、コマドみたいのがあって、そこでベルを鳴らして、注文できるんですよ。
228000	230000	おー、なるほど。
230000	238000	で、確かね、餃子はなかったと思うんですけど、ビールとか、おろぽとか、なんかそういうのは頼めるんですよね。
238000	240000	露天風呂で飲めるってこと?
240000	241000	そうですね。
241000	243000	うーん、いいね。
243000	249000	だから、サウナ入って、水風呂入って、で、露天のスペースにこう、外気浴スペースがあるんですけど、
249000	250000	はいはい。
250000	253000	そこでこう、休みながら、注文したおろぽを飲むみたいな。
253000	255000	うわー、酔いそう。
255000	256000	うん。
256000	257000	まあ、ビールとか飲むとね。
257000	258000	うん。
258000	261000	うん。いや、そん時どうしたかな、確かおろぽにしたような気がしますね。
261000	264000	うんうんうんうんうん。いいね。
264000	266000	いやー、ここは良かったですね。
266000	272000	餃子は食べれないけど、そういった飲食の良さで使えるわけなんだね。
272000	277000	まあ、そうですね。で、もちろんその前後、出た後、餃子食べてもいいし。
277000	280000	うんうんうんうんうん。いや、いいな。
280000	284000	何人入れんのかな、そこ。たぶん、僕は一人で行ったんですけど、
284000	285000	うん。
285000	295000	広さ的にはね、かなり、もう4、5人に入れるんだと思うんですけど、どうなんだろうな。たぶん、予約で4人ぐらいの予約はできるかもしれないですね。
295000	298000	あ、4、5人入れるサウナよね。
298000	308000	えっとね、あ、そうか、サウナはね、どれぐらいだったかな。4人、5人は無理かも。4人はちょっときつめかな。うん、結構狭めではありますね。
308000	310000	あ、4、5人入れるっていうのはどういうこと?
310000	314000	あ、えっと、なんだろう、その中のスペース自体というか、お風呂とか。
314000	318000	あー、結構じゃあ、キュッとしてんだ、全体的に。
318000	321000	うんうんうん。まあ、もともとプライベート用なんで。
321000	322000	はいはいはいはい。
322000	325000	でも、なんか思ったより広いなとは思いましたよ、全体的に。
325000	328000	あー、プライベートという切り口だと4、5人広いなっていうようになるんですね。
328000	329000	うん、そうですそうです。
329000	331000	はいはいはい、なるほどなるほど。
331000	332000	いいな。
332000	337000	ここね、そう、まあ、しかも、ちょっとこれを3位に入れた理由としては、
337000	338000	はい。
338000	344000	あの、まあ、完全に僕個人の、あの、あれなんですけど、
344000	345000	はい。
345000	352000	平日に行ったんすよ。で、仕事して終わって、で、近くにあるんで結構。まあ、自転車で行ける距離にあるんで。
352000	353000	最高。
353000	362000	そう、在宅勤務して、で、終わった後に餃子食って、サウナ入ってっていう、なんかね、その流れが非常に良かったんでね。
362000	363000	いいね。
363000	364000	印象深いですね。
364000	365000	とてもいいね。
365000	368000	うん、近くにいいところがあるっていうのはいいっすね。
368000	377000	うーん、それよね、羨ましい、行きたくなったよ。来年、今年か、ちょっとぜひお邪魔させてください。
377000	381000	ちなみに餃子屋さん、今度もう一個新しいの作ってるんですよ。
381000	382000	ほう。
382000	388000	クラウドファンディングでこう、なんかお金募集してましたけど、お金っていうか、募集してましたけど、
388000	389000	うんうんうん。
389000	392000	その餃子屋があるのは本店じゃない方なんですよね。
392000	393000	うーん。
393000	398000	もう1店舗の方に餃子屋ってあって、それが祇園の近くなんですけど、
