start	end	text
0	2000	あ、じゃあよろしくお願いします、今日も。
2000	4000	お願いします。今度はちゃんと。
4000	5000	お願いします。
5000	8000	ちゃんと撮ってますから、スタートやね。
8000	13000	ちょっと録音ボタン押し忘れちゃうっていう、あるあるをやっちゃいまして。
13000	19000	まあ、でも5、6分しか話してないからあれですけど、はい。
19000	22000	今日あれですね、鏡広告についてちょっと話したいですね。
22000	24000	そうですね、鏡広告。
24000	30000	何回か前に、2回目か3回目ぐらいで話してた梅湯の鏡広告ですね。
30000	33000	無事、枠を抑えることができたと。
33000	35000	ね、いやーよかったです。
35000	36000	嬉しい。
36000	39000	すごいよ、梅湯の広告出せるんだよ。
39000	42000	ね、結構な人数が見ますよね。
42000	44000	いや、見る見る。
44000	49000	効果はマジでわからんけど、成果も全然期待してないけど、
49000	53000	あそこに出せるっていうのはちょっと面白いというか楽しいよね。
53000	57000	ね、まあ自分でもよく見れるし。
57000	58000	嬉しい嬉しい。
58000	63000	ね、ちょっと決まったときに、あの鏡、奥から2番目ですよっていうメールが来て、
63000	65000	ちょっとこれは下見に行くかと。
65000	69000	まあ、ただサウナに行きたいだけだったんですけど、
69000	70000	まあ、行ってきまして。
70000	71000	行ってきました。
71000	72000	うん、行ってきました。
72000	77000	いやー、奥から2番目ね、結構あのサウナ近いんでいい場所ですよ。
77000	82000	結構お客さんが見てくれそうなということ、そこのいい位置っていうのは。
82000	83000	いや、わかんないです。
83000	88000	あの、単に僕がサウナ好きだから、あのサウナに近いといいなっていう。
88000	89000	なるほど。
89000	90000	それだけです。
90000	92000	そうだね、そうだね。
92000	99000	いや、そもそも鏡広告が、なんだろ、手前だからいい、奥がいいってようわからんと思うので。
99000	104000	もし間違ってさ、うめゆが何かの番組に取り上げられたりとかさ、
104000	105000	うんうん。
105000	109000	したらさ、出そうなのかな、そこの広告は。
109000	115000	そうですね、あのやっぱサウナ流行ってるし、ね、茶道とかでも映ってたと思うんで、
115000	120000	やっぱ多分奥の方はテレビに映りやすい気がしますね。
120000	121000	あー、なるほど。
121000	126000	うん、なんか、サウナをめでたいとかでも確かあそこテレビ出てたんで、
126000	130000	うん、だんみつさんがあの近くに座ってたはずですよ。
130000	132000	うんうん、いいね、それ。
132000	140000	なんか一般的なね、フロの広告って結構昔ながらのイメージがあるけど、そこはどう?なんか違うの?
140000	148000	うめゆは多分、なんだろ、そのツイッターで広告募集してるっていうのもあるんだと思うんですけど、
148000	154000	まああと結構割と若者も来てるっていうところもあって、おしゃれな広告が多いですね。
154000	155000	うーん。
155000	159000	結構他の京都の昔ながらの銭湯とかも僕よく行くんですけど、
159000	167000	そういうところの広告だと、何でしょうね、地元の人たちが手作りでやったみたいな、
167000	174000	まあちょっと言い方あるですけど、何でしょうね、昔ながらのフォントを使ったようなものが多いですけど、
174000	179000	うめゆのやつだと結構おしゃれ。白地に文字だけとかロゴだけとか、
179000	184000	まあちょっと何の広告だかわかんないみたいな系もあったりしますね。
184000	189000	何のやつだかわかんないけどなんとなくおしゃれっていうやつね。
189000	193000	そうそうそう。ちょっとね、どの辺を狙うかですけどね、
193000	198000	まあ何のやつだかわかんないのはちょっとさすがになっていう感じなんで、
198000	204000	まあシンプルには行きたいけど、ポッドキャストであるっていうのはちょっとさすがに書きたいですよね。
204000	212000	そうだね。なんか今回広告を作るにあたってちょっと考えてみたときにさ、
212000	219000	体を洗ったり頭を洗ってるときに見て、ちらっと見て、
219000	222000	それ以降ほとんど見るタイミングってないじゃない?
222000	228000	いや、そうですよね。当然スマホとか持ってないからその場でなんか調べることもできないから、
228000	234000	見てからしばらくして調べるかっていうと、まあ調べないですよね。
234000	235000	調べないよね。
235000	242000	いや、僕もだからその下見に行ったときに、いくつかなんかこの広告なんだろうみたいな、
242000	247000	本当にアルファベット3文字ぐらいだけの広告とかあったんですけど、
247000	253000	結局なんも調べてないし、何の3文字だったかももう覚えてないっていう。
253000	254000	いやでもそういうことだよね。
254000	255000	そうですね。
255000	261000	だってそれが何の商品か、商品なのかサービスなのかも全くわかんないけど、
261000	264000	それさえわかんなかったら検索なんてする気にならないもんね。
264000	265000	そうですね。
265000	273000	なんか若干やっぱりこう思い出せるというか、ちょっとでもこう気を引きたいよねっていうところはありますね。
273000	276000	そうですよね。せっかく出すんだからね。
276000	283000	そこから来ていただいた方に有益な情報が出せているかって別の問題はあるんだけどね。
283000	285000	コンテンツはね、ちょっと。
285000	287000	申し訳ないことに。
287000	298000	今回その広告を作るにあたって、ベースは自分たちで考えるんだけど、ちょっとデザインに押してくれる人とかにちょっとご相談してみたわけですよ。
298000	301000	そうですね。もしくはその知り合い方にね。
301000	308000	そうですそうです。よくいろんなお仕事一緒にやってる人ですし、今ある会社のデザイナーとして仕事しつつ、
308000	315000	副業で広告代理店のお仕事も結構やってたりとかする方にお願いしてみましたと。
315000	318000	言ったときに、一番最初聞かれるんですよね。
318000	323000	どんなラジオなの?面白そうとか言われたときに、
323000	331000	結構ちょっと一瞬ね、結構長めにうーんって言ってしまっていて。
331000	334000	ただ雑談してるだけですからね。
334000	348000	それでこう話をしている中で、やっぱ機能としてはちゃんと耳に残るキャッチフレーズだったりとか、思い出せるものにしなきゃいけないよねというところで、
348000	356000	キャッチコピーをいくつか考えるっていうことと、あとちょっとは内容がイメージできることと、
