start	end	text
400	3180	こんにちは、外極FMです。今日もよろしくお願いします。
4660	5540	よろしくお願いします。
6900	11960	いやー、前回フランスの話をタラタラ、長々と話させていただきました。
12280	12500	はい。
13780	15920	今日はエストニア編です。
18580	21020	もうそんな感じでどんどん話していっちゃおうかなと。
22080	22480	お願いします。
23420	29020	はい、楽しかったので。でも今回はちょっとサウナ中心の話をしていこうかなと思ってます。
29020	30820	お、外極FMらしく。
31640	32980	らしくです。はい。
33320	43500	あの、前回は本当にバスケの話とか陸上の話などオリンピックにかなり降っていたので、あんまりね、サウナに入る機会がなかったので。
44980	47740	エストニアに来てからかな、のんびりし始めたのは。
48040	48340	うんうん。
49100	58140	はい。なんですが、フランスから、フランスのシャルルドゴール空港から、やっぱりフィンランド経由ですね。
58240	59000	フィンランド。
59020	70840	フィンランドのヘルシンキ空港を通って、ヘルシンキからはもう30分ですね、トランジットして、エストニアのタリン空港に行くようなスケジュールでしたね。去年と一緒です。
71320	74900	パリからフィンランドまではどれくらいなんですか?
75660	76700	フィンランドまで2時間くらい。
77020	79040	あ、じゃあ2時間と30分か。
79400	83540	はい。結構あっという間だったね。フィンランドで乗り換え1時間くらい。
83540	83580	はい。
83700	88780	あの、去年ちょっとミスって、日本からエストニア行くときと。
89020	96800	エストニア行くときのトランジット期間が短すぎて、すごい急いだんですよ。本当に端から端までダッシュしたみたいな。
96800	97880	あー、なんか言ってましたね。
98280	109900	感じのことをやってたんですが、今回はもうそれが分かってたので、もうとにかく飛行機から早く降りる。目的地に向かうみたいな感じで、ピシピシと動いてたら、あっという間に行けました。
110320	113600	パリから行ったときも、やっぱ端から端まで行く感じ。
113600	118320	端から端。エストニアのタリン空港に行く飛行機が端なんだろうね。
119020	126600	今回も一緒だった。フィンランドの方の端の方の空港だったので、はい、そこまで走らされましたね。
127700	128680	やっぱり走るんですか?
128680	134920	あ、いやいやいや、行かされましたね、ですね。そっちまで。私今回はね、もうちゃんと急いで行ったので。
135760	143600	はい。今回やっといてよかったなと思ったのは、やっぱあの、トランジットするときにスーツケースの全部にエアタク仕込んどいたんですよ。
143940	144340	おー。
144660	148780	はい。なのでちゃんと、あ、フィンランドで降りてるなとか、自分の。
149020	154120	同じ飛行機にいるなみたいなことが分かったので、何の心配もなく。
154620	155260	安心ですね。
155480	165560	安心ですね。今回あの、友人が、まあちょっとまた別の時間に、軸にはなりますが、エストニアから日本に帰ってくるとき、あの、スーツケースが戻ってこない事件がありまして。
165680	166320	あ、そうなんですね。
166520	173640	はい。1週間帰ってきても来ないとか。はい。その人もエアタク仕込んでて、フィンランドで乗り込めなかったそいつだけみたいな。
175720	179000	エストニア経由、フィンランド経由で帰ったときにフィンランド。
179020	184540	フィンランドに置いてかれて、あの、荷物が帰ってこなかったみたいなことをしてましたね。
184960	186820	まあ分かってもどうしようもないっていう。
186860	192900	そうだね。ただまあ、あったら、あ、ここにいるんだなということは分かるので、まだ気が楽かな。
193500	197040	確かに分かってなかったら、ずっとあの、出口のところで待ち続けます。
197100	199280	あ、そうそうそうそうそう。そう。
199560	201740	分かってたら、まあどうせ来ねえなっていう。
202060	206860	うん。羽田まで着いてタグ見て、あれ?フィンランドから動いてねえとか。
206860	207280	あはは。
209020	211940	フィンランドからなったら、もう、はい、話が早いので。
212040	212560	まあそうですね。
213060	214700	はい、そこはおすすめでしたね。
214960	217980	僕も最近結構旅行行くときは、エアタグ入れてますね。
218220	218760	あ、いいね。
218860	225760	うん。その、預け荷物じゃなかったとしても、まあ旅行中もね、なんか取られたりとか、あの、線もあるから、うん、入れてますね。
225900	227280	私も財布にも入れてます。
227500	229940	おう。財布に入れるにはちょっとでかくないですか、あれ。
230300	231760	あ、エアタグじゃなくてね。
232080	233180	あ、あのカード型のやつ。
233220	238740	そうそうそうそうそう。それのね、あ、ごめん、名前がちょっと違うな。あの、アンカーのやつの方入れてる。
239020	239120	うん。
239600	245440	あれだと結構ちっちゃいやつがあって、コインぐらいのやつがあるので、500円玉ぐらいの、それを入れてますね。
247060	247780	なかなか良い。
248160	253020	あと娘2人いるので、娘2人のリュックにも仕込んでる。荷物みたいなもんなんで。
253580	260240	はい。どっか行かれても大丈夫なように、はい、2人ともいるなというような感じで。
260520	264920	スーツケース2つ、私、子供2つで、5個分のエアタグを見てるような感じですね。
265800	268800	はい。で、エストニア着いて。
269020	274680	はい。えっと、エストニアの、えっと、タリン空港からタリンの市内まで30分ぐらいなんですよ、タクシーで。
275220	281500	で、パーッと行くんですけど、昨日、お金の振り返りして思いましたけど、やっぱタクシーも安かったですね、エストニアは。
281640	282280	あ、そうなんですね。
282500	291820	うーん。そこまでも800円とか1000円ぐらいで行けましたので、はい。しかもそれを4人とかで乗ってたらだいぶ安くなるよね、終わったら。
292400	292560	うん。
293680	298560	で、今回泊まったホテルが最初の3日間がタリン。
299020	306640	タリンって、あの、えっと、ちょ、ほんとにど真ん中に、あの、旧市街と呼ばれる世界遺産の街があるんですよ。
307280	312320	レンガ作りの、あの、石畳があってレンガ作りの家がたくさんあるような。
312580	312900	うんうん。
313280	319000	その街自体が世界遺産になってるんですけど、そこの中の一角をエアビーで借りたんですよ。
319320	320280	おー、なんか良さそうですね。
320540	321200	良さそうでしょ。
321360	321480	うん。
321800	326920	そう、あの、ほんとに、あの、昔なのでちょっと使いづらかったんですけど。
327920	328280	うん?
328800	329000	あ、いいですね。
329020	330600	家の設備がってことね。
330760	337440	あの、しかも旧市街なので、石畳をすっつけつってガラガラガラって行くので、タクシーもここまでしか入れませんとかあるから。
337600	337940	あー。
338400	347160	ちょっと若干の大変さはあったんだけど、あったけど世界遺産のど真ん中に泊まるっていうのはなかなかできない体験だったんで。
347300	347440	うん。
347700	351000	ちょっと今回エアビー取ってみたいなと思ってやったんですよ。
351860	356600	で、そこを選んだ条件としてもいろんなとこに行きやすいっていうのもそうだし、
357080	359000	まあ、ホテルじゃなく昔のエステリアとか、
359020	361720	本当にあの、家に泊まってみたいなっていうのもあったので、
362440	362620	はい。
363320	365680	えっと、石づく、石、石づくり?違うな。
365860	372400	えっと、コンクリートみたいなところの石の階段を登っていくんですが、そこすっつけつ頑張って持ってって。
373340	374780	それも大変なんですけどね。
375300	375520	はい。
