start	end	text
0	4920	こんにちは 外記憶FMです 今日もよろしくお願いします
4920	5920	よろしくお願いします
5920	6920	お願いします
6920	7920	お願いします
7920	14480	2月18日土曜日ですね
14480	20560	そんなこと言うようになりましたっけ
20560	23400	なんとなく言ってみました 収録日ですね
23400	26440	収録日ですね はい お願いします
26440	30920	これはですね 僕がいかにこの後 眠らせてから出すかっていうのが
30920	31920	バレるっていう
31920	37840	ごめん それは言わないほうがいいんだ じゃあ俺
37840	43120	いやいや そんなことはないですけど 大体ね2週間か3週間後ぐらいに
43120	48320	出てくるっていう感じですね 十分だと思いますよ
48320	53240	いやーなんかその僕が聞いてる ポッドキャスターたちはなんか
53240	57040	すごいなと思って 一番すごいのは レプリカントFMかな
57040	63280	なんかもうあれいつも月曜日配信 なんですけど
63280	66600	日曜日にとって月曜日に配信してる みたいな
66600	67600	すごいね
67600	68600	ものすごいんですよ
68600	77920	実際に今我々外記憶.fmはもう 秀滝が全部録音編集そしてアップ
77920	81800	まで全部やってくれてるけど ぶっちゃけすぐってできるもん
81800	85000	なのかね
85000	89080	その日曜日に撮って月曜日に出す ので
89080	93440	そうそうそうそう まあやりさえすればできるかもしんない
93440	94440	ですけどね
94440	102440	ちょっと待ってなんか犬が吠えてる
102440	108800	失礼しました 犬がちょっと外で吠えてました カリカリしてる
108800	109800	なんとかなるのそれ
109800	112880	いやこれねもう入れないとなんとも ならないんで
112880	115840	今僕の膝の上に乗せました
115840	116840	なるほど
116840	117840	そうすれば静かになるんだもん ね
117840	120840	いいねそれは
120840	125280	日曜日に撮って月曜ってなんか あのyoutuberの人たちもそうだけど
125280	127240	もう気合が違うよね
127240	128240	ね
128240	134120	撮影して編集してあげるをさ 生物としてやってるわけでしょ
134120	139760	でもさそのyoutuberの人もさ言ったら それをなりわいにしてるじゃん
139760	140760	うん
140760	141760	うん
141760	143120	とかなんならスタッフ雇ってとか
143120	145240	そうだねマネタイズできているん だったらね
145240	149640	そうそうデプリカントfmの人は一人 でやってますからねしかも別に
149640	151240	マネタイズしてないですからね
151240	153240	あーすごい
153240	154240	ね
154240	155240	うん
155240	158880	すごいっすわ まあ動画よりは編集は楽だとは
158880	159880	思いますけどね
159880	160880	うん
160880	162560	いやとはいえだよ
162560	163560	うん
163560	164560	うん
164560	167960	そうだっていずれにしろも1回は 必ず聞くから通して
167960	168960	うんうんうん
168960	173120	で結構長いんですよあれ2時間 とかのエピソードもあるから
173120	174120	そうだよね
174120	175120	うん
175120	176600	ね2時間はかかる絶対
176600	179880	絶対他の日にしちゃうよね
179880	180880	ね
180880	181880	笑
181880	184880	えっと真似はせずに見習わずに 行こうぜ
184880	187640	まあ2週間後ぐらいに出ると思います
187640	188640	笑
188640	189640	やっていきましょう
189640	190640	うん
190640	191640	笑
191640	196040	今日はゆでたげの方から話が結構 いくつかありそうだよね
196040	200040	そうですねちょっとペックな話も たまにはしようかなと思って
200040	201040	あいいですね
201040	207280	あのちょこちょこ外記憶.fmのホーム ページとかの更新をやってるんです
207280	208280	けど
208280	210280	おーありがとうございます
210280	212280	いえいえ
212280	213280	最近変えたのは
213280	214280	はい
214280	218640	スマホで特にiphoneかなちょっと androidの動作確認はしてないんですけど
218640	220800	iphoneでアクセスしたときに
220800	221800	うん
221800	226160	あと上になんかアプリへの誘導 が出てくるときあるじゃないですか
226160	228640	え何をするとき
228640	235440	えーと例えばツイッターとかかな ツイッター開いたりするとツイッター
235440	240560	のサファリでねサファリで開いたら ツイッターのアプリに遷移しません
240560	241560	かみたいな感じで
241560	242560	あーはいはいはい
242560	243560	上にポコーンって出てくるとか
243560	244560	出るね
244560	245560	出るでしょ
245560	248200	ブラウザでyoutube見ようとした ときにyoutubeのアプリに飛ばそう
248200	249200	とするやつね
249200	250200	そうそうそうそう
250200	251200	はいはいはい
251200	252200	で
252200	253200	えあれ作ったの
253200	256960	作ってっていうかめちゃくちゃ 簡単なんですけど1行何か追加する
256960	257960	だけだったかな
257960	258960	はいはいはい
258960	263840	うんなんかあのポッドキャスト アプリに飛ばそうとするっていう
263840	266040	あーなるほど
266040	267040	うん
267040	271920	ブラウザで外極.fmを調べると アプリに飛ばそうとするってこと
271920	275800	そうそう僕らのページ僕らのっていう か外極fmのページに行くと
275800	276800	うわほんとだ
276800	278960	上に出てくるんですよあ見ました
278960	281680	見えたほんとだすごい
281680	282680	そう
282680	286440	うわほんとだいいねこれ
286440	291920	これねrebuild.fmがやってたんで ちょっと真似したいなと思って
291920	292920	たんですけど
292920	297240	全然実現の仕方が分かんなくて これスマートアップバナーっていう
297240	298680	名前らしいんですけど
298680	300360	へー初めて聞いた
300360	304320	でもその名前が分かってからは 結構簡単でしたねこれで検索したら
304320	306480	結構やり方がパッと出てきて
306480	310600	なるほどなるほど確かにこれなん やねんからだと言語化ができん
310600	311600	よね
311600	316160	そうなんですよなんかアプリへの 誘導とかなんか変ないろいろ検索
316160	320000	してねなかなか出てこなかったん ですけど
320000	323160	あの今僕らが大好きなチャット gptに入れても答えてくれないかな
323160	324160	これ
324160	326560	あーそれは出てくるかもしんない すね
326560	327560	ね
327560	329880	うんあれなんていうのみたいな
329880	333680	そうブラウザの上のやつググれない ときってあるじゃん結構
333680	334680	うん
334680	338200	その時はなんか使いたいなと思 ったそれはちょっと前回の放送
338200	339200	のやつですが
339200	340200	うん
340200	343360	いやすごいこれほんとだアプリ に飛んでくれるよ
343360	344360	そうなんですよ
344360	346480	わーあいいね
346480	347480	いいでしょ
347480	349240	うんいいすごくいいこれ
349240	355880	あとね全文検索機能っていう のをちょっと作ってみました
355880	356880	もう一回言って
356880	357880	全文検索
357880	359360	全文検索
359360	363840	今ちょっと多分ポッドキャスト の間で流行ってると僕は勝手に
363840	364840	思ってるんですけど
364840	365840	うん
365840	374880	要はこの喋った内容をテキスト に落としてそれを検索できるように
374880	375880	すると
375880	376880	ほう
376880	382240	今見てますが一億円のページ
382240	383240	うん見てる見てる
383240	389080	この変なとこにリンクあるんです けどロゴのちょっと下に見づらい
389080	393120	文字で全文検索って見えます
393120	397360	ちょっと待って今
397360	401560	ポッドキャストの外記憶.fmの
401560	405200	いやポッドキャストじゃなくて サファリのブラウザーというか
405200	408880	あーブラウザーのほうか失礼 失礼はい
408880	410360	全文検索ってあったはい
410360	411360	あるでしょ
411360	412360	うん
412360	419360	あ文字起こしされてる
419360	425000	すごいじゃあ僕らの喋ったもの がもうテキストで落とされてるんだ
425000	426000	そうそうそう
426000	427000	すげー
427000	437760	これもねリビルドが最初という かやっててリビルドの場合は無料
437760	444680	の人はなんかあれ会員があるんですけど 何も登録してない人は5件分ぐらい
444680	445680	出てくるのかな
445680	446680	うんうん
446680	453160	で検索したらヒットしたものの 最新の5件だけ出てくるんですけど
453160	459480	でもなんか会員サポーターになる とそれが全部解放されるみたいな
459480	464200	感じでちょっとサポータープログラム 向けのものになってたりするんですよ
464200	465200	ね
465200	466200	へー面白い
466200	471440	とか最近だとロングリエフエム ってとこもなんかやり始めたっぽ
471440	477240	くてそれもなんかそのサポーター というかの人たちが作ったみたい
477240	481160	なんですけどあれも確かサポーター 向けだったかな
481160	482160	すごいな
482160	483160	うん
483160	488960	うんうんうんこの全文検索を入れる ことのメリットってどう捉えとけば
488960	489960	いいのかな
489960	490960	えっと
490960	495160	あごめんなんか変な質問だった
495160	498240	いや僕のまあ自己満ですよね
498240	502000	いま流行ってるから入れてみた っていう感じで考えていいの
502000	505320	そうそうあれやってみたいなと思 って
505320	510840	いいねいいねいやそれ大事よ全然 大事大事いやなんかこうお客さん
510840	514640	というかこう視聴者の方たちが 何か検索するんかなとかなんか
514640	515640	いろいろ思ってさ
515640	519120	うん多分ねどっちかっていうと 僕らのほうが使うんじゃないかな
519120	524440	と思っててなんか過去あの話した けどいつだったっけなとかこの
524440	530120	話したっけなーっていうときに 検索したら出てくるかもしんない
530120	534080	確かに確かにノーションで管理 はしてるものの全部が全部入れてる
534080	535080	わけじゃないもんね
535080	537720	うんもちろん喋った内容はね入 ってないから
537720	543760	確かに面白いねこれなんかこの テキストに残ったことで検索引っ
543760	544960	かかるとかだといいんだけどね
544960	548200	あーそのgoogleの検索でってこと
548200	549600	なのかpodcastなのか
549600	556520	うんそれはでも結構よしやしあ って僕らみたいな弱小ポッドキャスター
556520	561400	は関係ないですけどなんかその 結構有名な人たちがよく言ってる
561400	567920	のはポッドキャスター炎上しない メディアだって言われててテキスト
567920	573480	で検索できないからしかも長い エピソードとか2時間とかやってる
573480	578240	人たちも多いからその1時間半の ところでなんか変なこと言って
578240	582800	て変なことっていうか言ってて もう炎上しないんですよねそうそう
582800	586600	そうそれ聞いてるのはみんなもう そこまで聞いてるぐらいのファン
586600	591680	だしでまぁ一部だけ切り取られる とどうしてもこうなんかねこの
591680	597840	テキストが理解されずに炎上する とかもあるんでしょうけどそういう
597840	601360	のがだからテキスト検索でされ ちゃうとそういうことが起きがち
601360	602360	ですよね
602360	604760	なるほどねちょっとしたデミリット もあるんだ
604760	609680	そうそうそう面白いなそれ確かに そういう意味ではこれどうなる
609680	614080	んだろう今の公開の仕方はちょっと もしかしたら引っかかっちゃう
614080	619720	かもしんないですねgoogleとかに へえ今文字起こしのやつちょっと
619720	627120	見てたんだけどさうんこんにちは 外記憶fmですが何一つ正しく言
627120	632320	われてないねこれまあねだって どう考えても辞書にないですから
632320	641680	ね我々の外記憶fm外の記憶fmとか 大き翼fmそんなある
641680	650520	ライキウォークfm外記録fmライキ ウォークfmいいっすねなんかよく
650520	658280	わかんないけどなんかかっこいいな ライキウォークfm
658280	663280	浮いているようななんかねこういう のも辞書を教えられたらいいんです
663280	669120	けどねよく使う単語はこうみたいな 教えてできたら面白いですけど
669120	677320	ねちなみにこの文字起こしはwhisper っていうライブラリーを使って
677320	682520	ましてライブラリーというかプログラム か使っててこれはねこれはあれ
682520	688520	ですよオープンai社のものなんで チャットgptを作ってるとこと同じ
688520	693360	会社ですねいいですねイーロン マスクの会社ですね
693360	698240	ウィスパーウィスパーこれはね これもリビルドの宮川さんがなんか
698240	704040	もともとはgoogleのなんかapiかな か使ってたのをwhisperに乗り換え
704040	708640	たっていうのをtwitterで見てwhisper 使ってみようと思って使ってみ
708640	712720	たって感じですね なるほどね文字起こしai
712720	718920	そう文字起こしでそれにプラス してプラスしてというか全文検索
718920	724280	機能についてはalgoliaっていうの を使ってますalgoliaはねalgoliaっていう
724280	731480	会社が多分アメリカの会社かな あってそうこういう全文検索に
731480	734560	を支援するツールを作ってる会社 ですね
734560	741560	面白いな全部検索エンジンを製品 として販売してるソフトウェア
741560	747200	なるほどそう面白い今日見つけて きたねこんな
747200	752560	ウィスパーはリビルドからパック ってきてalgoliaはどんぐりfmで使
752560	756560	ってるっていうのをちらって言って ましたね
756560	761640	面白い結構簡単にできましたよ いやすごいですよこれ面白い今
761640	767480	見ててさスタートがちゃんとロック オンボタンを押し忘れちゃった
767480	771240	ときのやつとかがスタートにもう 見えるからこのとき忘れたんだ
771240	779040	っていうのがめっちゃ見れて面白い いいねこれとってもそう面白い
779040	783040	な文検索いやー結構アップデート してますね
783040	789320	してるでしょあとはね細かいところ ですけど各エピソードのページ
789320	794240	にリンク貼ってたんですけど うんうんうんわかる
794240	797960	あのサウナの紹介したらそうサウナ へのリンクとかって言ってたね
797960	802920	あれがなんかねあの外部リンク になってなかったんですよ
802920	803920	へー
803920	808760	押したらその場で遷移しちゃって ちょっといまいち穴あてずと思
808760	813200	ってたんですけどそれをちょっと 外部リンクに変えました
813200	815680	外部リンクになってなかったって どういうこと
815680	820520	あのタブブラウザとか使ってて 新しいタブで開くかどうかが変
820520	821520	わるんですよ
821520	822520	あーなるほどね
822520	830760	そうそう外部リンクだとそのタブ のまんま遷移しちゃうんで戻る
830760	833360	とか押さないとそうページが変わ っちゃうんですよね元のページ
833360	834360	に
834360	835360	それは悲しいね
835360	836360	悲しいですよね
836360	839840	めちゃめちゃ悲しいねそうです 紹介していかれて終わるっていう
839840	840840	ね
840840	841840	そう
841840	842840	なるほど
842840	849200	この辺はそうですね普通に初めから 自分で作ってればそんなことには
849200	854960	ならないんですけどもともと使 ってたフレームワークとかの問題
854960	857840	でちょっとそうなっちゃってた っていうところがあって
857840	865400	なるほどいやすごいなちゃんと この辺も直してくれてすごい
865400	870040	あとはtwitterを運用し始めました
870040	873800	え何のですか
873800	879280	絵画記憶fmのtwitter公式twitter ですよ
879280	880280	ついにですか
880280	887040	うんあの結構前に作ってたんですよ 実は去年の11月とか10月ぐらい
887040	888040	かな
888040	889040	はいはい
889040	891000	ちょっとふと思い立ってアカウント だけ作ってたんですね
891000	892000	はいはい
892000	899880	でそれを直近運用し始めたんですけど エピソード16ぐらいからかな
899880	900880	はいはい
900880	908120	なんか出しましたっていうところ から使おうとしてで見たらなんか
908120	912240	永久凍結されていますみたいな 感じでアカウント永久凍結されて
912240	913240	て
913240	916240	もうあなたは使ってないでしょと
916240	921400	そう確かにフォローゼロフォロワー ゼロで何もしてなかったし
921400	922400	そりゃそうですね
922400	925600	うんまあボットと見なされたの かなでもツイートもゼロだから
925600	931280	ええやんっていう気もするんです けどまあまあ無駄なアカウント
931280	932280	だと思われたんでしょうね
932280	933280	うんうんうんうん
933280	937920	それにしてもね永久凍結されています ってすごいなと思って
937920	940920	相当悪いことしたんじゃないか と思うよね
940920	944600	そうそうそうそうなんかまあ凍結 されていますとかじゃないんです
944600	946280	よねもう永久って書かれちゃってる から
946280	947280	うんうん
947280	952400	なんだそれと思ったんですけど まあちゃんとこういう理由で我々
952400	956320	一応ちゃんとしたポップキャスト 番組を持ってるんですっていう
956320	962040	あの釈明の文章メールを送って 比較的すぐ解除してもらいました
962040	963040	けど
963040	964040	google社に
964040	965040	じゃあtwitter社に
965040	966040	twitter社にそうですね
966040	967040	笑
967040	968040	笑
968040	969040	英語で
969040	970040	どうだったかな
970040	971840	わー忘れました日本語だったん じゃないかな
971840	972840	ああやってくれるんだ
972840	973840	うん
973840	974840	えー
974840	975840	笑
975840	976840	笑
976840	977840	良かったね
977840	978840	笑
978840	979840	はい
979840	980840	笑
980840	984600	あほんとだ15フォロー中ゼロ フォロワー
984600	987320	ゼロフォロワーっすねそれは ちょっと言わない方がいいです
987320	988320	笑
988320	989320	笑
989320	993280	いいじゃないですかここからやって いきましょう
993280	994280	はい
994280	1000720	いいですねあしかもツイートに サウナの梅湯に鏡広告を出して
1000720	1005440	います残り1ヶ月ぐらいですがぜひ 見てみてください男湯のみといい
1005440	1006440	ですねこれ
1006440	1007440	いいでしょ
1007440	1008440	うんめちゃめちゃいい
1008440	1012120	そうだ梅湯に出てますね今ね
1012120	1017240	うんもうあと1ヶ月ぐらいで多分 切り替わっちゃいますよ
1017240	1019800	あの出してる広告もらえるんだ よね確か
1019800	1021680	あそうそう鏡ね
1021680	1022680	ね
1022680	1023680	うん
1023680	1026080	これをゆーたけの家に飾り続け よう
1026080	1027080	どうしよう
1027080	1028080	笑
1028080	1029080	笑
1029080	1030080	でどうしようって
1030080	1031080	笑
1031080	1032080	笑
1032080	1038040	いや面白いなこれいやいいですね いやすごくいろいろ外極fmの更新
1038040	1039960	をしてくれてるんですねありがとう ございます
1039960	1040960	そうなんですよ
1040960	1041960	いや素晴らしい
1041960	1042960	ちょこちょこやってますね
1042960	1045120	いいね楽しいでしょこういうの
1045120	1047120	そうそうね意外に楽しいですよね これ
1047120	1055160	いや素晴らしいよ見てて面白い わこれいやーそうするとそろそろ
1055160	1058000	やっぱあれですねあのポッドキャスト の
1058000	1059000	うん
1059000	1062480	えっと画像をなんかよくしたい よね
1062480	1068240	あーそう次それですねロゴですよ ね
1068240	1071360	だって我々この画像もai画像だっけ 確か
1071360	1073480	いやいやこれはね買ってきたやつ ですよ
1073480	1077520	あーそっかそっか失礼しました 一時期なんかaiで作ろうとしたよ
1077520	1078520	ね
1078520	1081440	あそうですねあのステイブルディ フュージョンとか流行ってたとき
1081440	1082440	に
1082440	1083440	そうそうそうそう
1083440	1086440	作ろうとしたけどうまくいかなか ったですね
1086440	1088920	なんともかんともだったね
1088920	1092640	この辺をちょっとなんかやりたい ですね
1092640	1097920	そうですねまあ鏡広告用に一応 ロゴっぽいのはね作ってるから
1097920	1102040	まああれをちょっとアレンジして 作りたいですね
1102040	1103040	いいですね
1103040	1109760	さてあとはこれなんか似たような 話じゃないのこの
1109760	1115520	あそうえっとうめゆのやつがツイッター に上がってましたが我々うめゆ
1115520	1121680	の広告また2023年3月スタートになるん かな
1121680	1122680	かな
1122680	1123680	かな
1123680	1124680	たぶん
1124680	1127640	のタイミングでえっと今度は女性 の
1127640	1128720	女優ですね
1128720	1134560	女優の方にはい鏡広告を1年ずつ 順番に出していこうという謎の
1134560	1135560	ね
1135560	1143200	本当になんでだ今日ねまた出す っていうね
1143200	1148560	前回のあれはどうだったんですかね 男性男女の方の鏡広告は効果が
1148560	1149560	あったんでしょうか
1149560	1154560	広告効果ってどうやって見極めたら いいんですか
1154560	1158680	いやもちろん鏡広告を出している 間普段よりトラフィックが増えて
1158680	1159680	いるとか
1159680	1160680	うん
1160680	1162160	これを見ましたよと言われるとか
1162160	1163160	なるほど
1163160	1165520	はいそういうことだと思います がいかがでしょうか
1165520	1171600	トラフィックはね一応見てはい るんですけど
1171600	1172600	無風ですね
1172600	1173600	はいokです
1173600	1180200	いいねいいねいいね
1180200	1185160	もうラジオの面白さってさっき の話もそうだけど何かマネタイズ
1185160	1188400	とかじゃなかったりするじゃない ですか
1188400	1193600	好きなサウナの話をし好きなこと を選べや喋れるっていうのが楽しい
1193600	1194600	ので
1194600	1199920	そうですね今んとこねこれだから 何もなくても今んとこ楽しんで
1199920	1204360	できてるからまあいいっすよね 別にね
1204360	1205360	特にいいかなと
1205360	1210520	このままいってあと1年とか2年 とか続けててそのそこでも無風
1210520	1216080	だったらさすがに続けられるモチベーション が下がってきてると思うんですよ
1216080	1217080	ね
1217080	1218080	多分ですけど
1218080	1220640	なるほどそうだね
1220640	1225160	うんそうだねその時にはちょっと リスナーがついててほしいなって
1225160	1226160	感じですね
1226160	1231200	ああいいですねいいですねなので 今回はまさにそういったリスナー
1231200	1236480	を集めるというのももちろんなんですが 僕らがそんなに魅力的な話をガン
1236480	1241640	ガンするわけでもないのでいろんな 京都の方の好きなサウナについて
1241640	1245360	聞いていこうという意味を込めて のうめゆう広告ですもんね今回
1245360	1246360	は
1246360	1249000	そうでしたっけそっか
1249000	1251880	そんな感じかなと思ってます
1251880	1257320	なのでうめゆう広告には出演者 募集というコピーを書かせていただ
1257320	1264400	いているのでもしこれを聞いた 方は何を話している男2人が話している
1264400	1268640	ところに来るのもあれですがよかったら 来てもらえればと思います
1268640	1269640	はい
1269640	1270640	そうですね
1270640	1273440	なぜって感じですけど
1273440	1274440	なぜですね
1274440	1281960	あの京都の鏡広告いろいろ出したい よね
1281960	1282960	ああ他のとこにも
1282960	1286200	うーんそうですね他のとこ
1286200	1287200	白山湯
1287200	1288760	白山湯とかね出したいですね
1288760	1290960	そう出したい
1290960	1296120	あの今度大阪にデッセっていう サウナができるんですよ
1296120	1297120	おっきいサウナが
1297120	1303000	そこの鏡広告の出稿のやつが出て てうわやりたいと思ったんですけど
1303000	1308560	ちょっと埋まっちゃってて行けなかったん ですがちょこちょこ見つけて遊び
1308560	1309560	たいなって思いました
1309560	1317120	まあお金のかからない範囲でやり たいですね
1317120	1324680	いいですねはいすいません気にせず もう趣味のお金やからいいんじゃない
1324680	1328120	って思っちゃってねすいません
1328120	1338120	あとね最近の話でいくとちょっと 急になんですけど美容に力を入れ
1338120	1339120	始めまして最近
1339120	1343760	いい話ですねはいなんでどうした 持てようとしてる
1343760	1349440	持てようとしてるわけじゃないん ですけどなんか結果的にそうなって
1349440	1356560	るなーっていう感じなんですけど もともとなんか僕結構顔の肌荒れ
1356560	1358840	が結構最近激しくって
1358840	1360880	あそうなんだ意外
1360880	1362360	30代になってからかな
1362360	1364480	はいはいはい
1364480	1370080	なんかね途中までわかんなかったん ですけどどうやら腫瘍性皮膚炎
1370080	1377000	っていう割と中年男性がなりやすい 病気っていうんですかねになって
1377000	1378000	たみたいなんですよ
1378000	1380960	あそうなんだまた綺麗なイメージ あったけどね
1380960	1387240	いやいやなんかね顔鼻特に鼻 周辺とか目の下の頬のあたりとか
1387240	1388240	が
1388240	1389240	はい
1389240	1392840	こうなんか肌荒れしちゃうみたいな
1392840	1397320	で腫瘍性皮膚炎っていうのはその なんかね油が皮膚から油まあ出る
1397320	1398320	じゃないですか
1398320	1399320	うんもちろん
1399320	1406360	でその油がちょっと多くてで顔に 錠剤菌みたいのがいるんですか
1406360	1407360	カビだったかな
1407360	1411680	うんまあどんな人にもいるカビ みたいなのがそうそういるんです
1411680	1418680	けどそれが油を好物としていて ちょっと増えちゃうみたいな
1418680	1419680	はいはいはい
1419680	1421720	その結果なんか肌荒れを起こす
1421720	1422720	はいはい
1422720	1427520	そういう病気というかそういう 炎症らしいんですけどそれになって
1427520	1432640	て結構だから30代になってから から2,3年ちょっとうーんって思って
1432640	1433640	たんですけど
1433640	1434640	よく気づいたね
1434640	1437880	うんまあなんか時々調べてたん ですよねこれどうにかならない
1437880	1438880	かなと思って
