start	end	text
80	3240	こんにちは、ライトヨークFMです。今日もよろしくお願いします。
3820	4800	よろしくお願いします。
7020	8080	元気にやっていきましょう。
8520	8740	そうですね。
9780	11640	今日、秀滝と話したいことがあって。
11860	12260	はいはい。
13540	20700	私、よくスパメッチャーの話が出てたりもするんですが、流山大鷹の森に住んでますと。
20920	21240	そうですね。
21240	40700	はい。流山大鷹の森が、最近やっぱりいろんな方たちがこう、入居、入居と言いますか、その街に増えていて、マンションがガンガン立ち並び、どこもかしこもマンションの中に人が入ってきているので、すごくたくさんの方たちが街に来ておりますと。
40980	42280	うん。いや、勢いありますよね。
42840	44260	勢いありますね。すごいです。
44260	50720	そんな大鷹の森であるツイッターで起きたお話をちょっとしたいなと思いまして。
51240	56900	ツイッターで、あの、地域赤というアカウントがすごく乱立してるんですね、今。
57320	57440	うん。
58600	70020	えー、何、あの、ハンドルネーム、ハンドルネームっていうのが今、ハンドルネーム、アットマーク、流山大鷹の森とか、アットマーク大鷹の森っていう人がかなり増えたんですよ。
70320	72200	あー、場所を主張して。
72860	80700	そう。で、みんなこう、フォロワーが100人も満たないみたいな感じの人たちが、わーっと最初始まって。
81240	95580	えー、その、大鷹の森にこう、外から来たので、いろんな方と仲良くしたいとか、この街めっちゃいいよね、みたいなことを言い合うというアカウントがもうめちゃめちゃ増えたんですよ。
95700	99880	えー、それって大鷹の森に限らずいろんなとこにあるんですかね?
100520	103220	わかんない。あんま見なくない、でも。
103680	106240	あんまり知らない文化だな、そうなんだ。
106680	110760	いや、ツイッター見ててもさ、地域赤なんてあんまり、まあ。
111240	116920	そこの地域にこう、根差した情報を提供するアカウントのボット的な人とかさ、いたりするじゃん。
116980	118140	うんうん、それはありますね。
118280	125200	そういうのはこう、なんか単品でやってるのはわかるんだけど、なんかそれがこう、ぶわっと湧き出るってなんかすごい珍しい現象だなと思って。
125620	130100	うん。なんか、あれですよね、最近ツイッターってコミュニティ機能ってできて。
130920	132500	あ、そうなんだ。知らなかった。
132700	139900	そうそう、なんか、あの、なんだろう、例えばどんぐりFMって僕よく聞いてる、あの、ポッドキャスターあるんですけど。
141240	144400	あの、リスナーが集まるコミュニティとか。
144820	145940	えー、なるほど。
146160	151120	なんかね、そういうのあります。ちょっとどうやって使うのか、僕もあんまり詳しく知らないんですけど、最近できてました。
151220	161420	その、できたコミュニティにみんな入って、なんか、それは普通のツイッターの役割とは何が違うんだろう。コミュニティに入ってなんかするのかな。
161640	167800	なんかね、おそらくそこにだけ、その、見えるようなつぶやきができたりする。
167820	168760	あー、なるほど。
169080	169220	うん。
169220	171100	うーん。
171240	180480	でも、まあ、そういうのができる前、まあ、本当に最近できたはずなんで、それできる前に、まあ、近いことを工夫してやろうとしてる人たちがいるってことなんですかね。
180760	181360	ふふふふ。
182020	184980	いや、でも、その人たちももともと知り合いなわけではないので。
185300	185620	あー。
186260	195820	はい。ただただ、こう、情報の交換をしたくてっていう、何歳と何歳の子供がいる主婦ですとか。
196100	196260	うん。
196260	201220	えー、何十代、こういう業界に勤めてるパパです。
201240	205360	みたいな、方たちがたくさんいたんですよ。
205460	212120	なるほどね。まあ、あれですよね。あの、名前につけないまでも、そういうの、プロフィールに書く人はいるから。
212220	213700	あー、そうだね。そうだね。
213800	220500	まあ、その一部、大鷹の森っていうとこだけ、めちゃくちゃ目立たせたくて名前につけるってことなんですかね。
220660	225300	あ、そうそうそうそう。名前であるから、その人たちがこうフォローし合うみたいな。
225320	226240	うんうん。なるほどね。
226240	230660	うん。なので、私も実はこう、サウナアカウントを持ってて。
230960	231220	うんうん。
231240	235300	そこに大鷹の森って書いて、スパメッツァのことを呟いたんですよ。
235560	237980	はいはい。もう、じゃあ地域アカウント持ってるわけですね。
237980	245920	いや、もうまさにまさに。そっちでやったら、結構食いつきいいのかなと思ったら、やっぱりスパメッツァ当日のことをちょっとだけ実況中継してみましたら、
246080	246160	うん。
246600	248020	まあ、いいねも200を超え。
248140	248500	おー。
248860	250640	えー、リツイートも40を超えるような。
251680	258900	でも、そのリツイートしてる人たちがさっきの大鷹の森の、あの、地域アカウントの人たちなので、派生はそんなしないと。
259240	261220	あー、まあ、小さいコミュニティ。
261240	263180	小さいコミュニティでプチバズりしたんですかね。
264280	275300	みたいな方たちがいらっしゃるようなところだったんですけど、ちょっと2週間前くらいにかなり臭い出来事が起こったので、ちょっと共有したいなと思いまして。
275580	275840	ほう。
276580	284300	はい。まず、そもそものところとしては、えーと、ちょっと全部、あの、仮名で話していきますね。
284700	284860	うん。
285720	288640	あの、男性の中野くんっていう人がいるんですよ。
