start	end	text
540	3560	こんにちは、ガイ記憶FMです。今日もよろしくお願いします。
3900	4900	よろしくお願いします。
5020	5200	お願いします。
7360	12080	今日は2000、もう年明けて23年一発目っていうことで、
12160	12240	はい。
13320	17320	去年良かったサウナをベスト3ぐらいで行っていきましょうか。
17720	18620	イエーイ、行きましょう。
20480	21960	去年もたくさん入ったもんね。
23260	24580	僕はね、いっぱい入りました。
24580	29720	いや、私去年7月にアキレス腱切ってしまってから、
30200	32580	当たり前ですけど、サウナ入れませんからね。
33820	37580	なので、ただ1月から7月、6月の間にも結構入ったので、
37700	39320	その中からのランキングですね。
40120	41460	星川さんだけ上半期。
41700	43700	上半期限定で、はい。
45120	45480	お願いします。
45920	48580	はい。どうしよう、じゃあ3位から。
48780	50120	はい、順番に言っていこう、3位から。
50140	50580	行きましょうか。
51500	54140	僕は餃子湯です。
54580	55700	おー。
56580	57360	京都にある。
58140	58660	行ってみたい。
59260	60380	餃子屋さんですね。
60380	65800	エビス川中島っていう餃子屋さんにあるサウナですね。
66320	69160	あー、餃子湯、いいな、行ってみたいな。
69380	73300	いや、ここね、もうなんか話しちゃっていいですか?
73300	74500	もうぜひぜひ聞きたい、うん。
74900	78420	ここはね、あの、ほんと言ったらあれですけど、
78480	81100	北名手蘭みたいな雰囲気の餃子屋さんなんですよ。
81400	81940	はいはいはい。
81940	84260	入口ののれんとかは結構かっこいい。
84580	86720	いい感じであるんですけど。
86860	87980	新しくそこだけで。
88060	88520	そうそうそう。
88580	91260	なんかまあまあ、まあ若い人がやってるんですけど、
91680	94760	まあ、そんなにすごいおしゃれで綺麗っていうよりは、
95080	98620	まあ、餃子屋っていう感じのお店なんですけど。
98880	99560	中華料理屋。
99740	101360	そうそうそう、中華料理屋みたいな感じで。
101720	103820	で、これ予約して行くんですけど、
103920	108160	予約して、えーとね、入る時間よりちょっとだけ早く行ったんですよ。
108440	108620	はい。
108860	110540	ちょっと餃子食ってから入ろうかなと思って。
110860	112240	おー、先なんだ。
112240	114400	うん、いや、どっちにしようか迷ったんですけど、
114580	117500	結構、あの、予約できた時間が遅かったんで。
117880	118100	はい。
118640	122480	うん、で、まあ、あの、もう後からわかったんですけど、
122540	124840	入った後だったらもう食う時間なかったんで、
125080	126260	まあ、先行って正解だったんですけど。
126620	127380	うーん。
127680	129560	うん、まあ、先に餃子食ってから、
130780	132980	で、あの、中に入ったんですけど、
133280	135180	これがね、結構良くて、
135620	135960	うーん。
136120	137940	その、通って行くんですよね。
138020	139500	お店の中を通って。
139920	140140	はい。
140140	143680	で、奥の方に行くと、なんか奥にドアがあって。
144040	144100	うん。
144580	148320	そっからサウナに、あの、サウナがある場所に、はい。
149000	149720	まあ、行けるんですけど。
149980	150320	うーん。
150620	154820	急にそこのドアを通ると、むっちゃオシャレな綺麗な空間になってて。
155160	155480	うーん。
156480	158000	でね、その、まあ、
158160	159460	なんか異世界観あるんだね。
159460	160360	いや、そうなんですよ。
160460	160680	なんか。
161000	162100	なんか前後があるから。
162340	163100	そうそうそうそう。
163280	163520	うーん。
163880	167860	なんかこの汚いところから奥に行くと、すごい綺麗なのがあるっていうのが、
167860	169060	なん、なんでしょうね。
169100	171340	なんかこう、漫画っぽいというか。
171500	172480	はいはいはいはい。
172540	172680	うん。
173260	174560	なんか急にハンター試験会場。
174580	175480	ハンター試験会場出てくるみたいな。
175680	176060	あははは。
176060	176580	わかる。
176960	178000	あははは。
178320	179500	すげえ、絵浮かんだわ。
180020	180660	うんうんうん。
181460	183000	いや、それがね、すごい良くて。
183240	184180	ああ、いいね、それ。
