start	end	text
0	1740	はい、じゃあ始めますか
1740	3240	はい
3240	4540	いや、ご無沙汰してます
4540	5680	ご無沙汰ですね
5680	6840	ご無沙汰です
6840	8840	楽しみに待ってました
10580	13540	前のちょっとサウナネタですけど
13540	16140	今日は、あの、白山へ行ってきました
16140	17300	いいですね
17300	18040	近いもんね
18040	18840	近いから
18840	21840	いや、9時からの収録を9時半からにしてもらって
21840	24880	その間にサウナに行くっていう
24880	27780	え、それサウナに行くためにずらしたの?
27780	30200	マジかよ
30200	31300	そうっすよ
31300	34500	ちょっと思ったより時間が遅くなったなー
34500	36340	での調整ではなく
36340	39140	あと30分あったらサウナ行けるなっていう、それ
39140	42140	それ
42140	44140	今日の白山言はどうでした?
44140	47100	今日の白山言ね、あの
47100	52800	いつもはサウナ水風呂休憩のサンセットで行くんですけど
52800	57440	なんか最近Twitterでなんかバズってんの見たんですけど
57440	60940	なんかサウナ水風呂を繰り返してサンセットやって
60940	64940	最後に外気浴っていう派閥の人がいるらしいんですよ
64940	66440	ほうほうほうほう
66440	71740	確かに茶道の一巻の最初を見るとそう書いてあるんですよね
71740	73140	えーそうなんだ
73140	77640	サウナ水風呂を繰り返して最後外気浴みたいな書き方をしてて
77640	78140	なるほど
78140	82040	そうなんだと思ってそれで今日やって、初めてやってみたんですけど
82040	83740	あーやってみた
83740	85340	どうでした?
85340	88740	まあ良かったけど、まあいつもの普通の方が良かったかな
88740	91040	普通というかどっちが普通か知らんけど
91040	93540	水風呂入った後さ
93540	96740	間髪入れず体だけ拭いてサウナまた行くってこと?
96740	98340	そうそうそう
98340	99940	へーなるほど
99940	104340	だから結構すぐ暑くなるから2セット目3セット目も
104340	107240	結構短めに終わっちゃいますね
107240	110440	あーそうだね、全体的に短縮されそうだね
110440	111740	そうですね
111740	113040	いいのかな、どうだろう
113040	116840	ちょっとなんかあの疑心暗鬼感ありますね
116840	119940	まあ1回やってみてもいいんじゃないですか
119940	121640	そうだねそうだね
121640	126840	それの試しをさ白菜湯でやるってマジで贅沢だな
126840	129340	まあホームサウナなんでね
129340	131740	いやいいね
131740	138640	先週、今日日曜か金曜日に私も近くのサウナに行ってきました
138640	144640	今回1回目で本当にもう行ってしまえた
144640	147140	いやーなんか
147140	151740	ちゃんと落ち着いてサウナに行く時間がちょっとこの1、2週間取れなくて
151740	156540	その前も創価健康センターに行ったんだけど
156540	158440	なんかスッキリしなくて
158440	162640	なんか仕事のイライラとかいろんなことが溜まってて
162640	164740	なんかちょっと久々に
164740	170040	サウナですごいスッキリしたなーって思えた時間で
170040	173540	それはもうでも1セット目で来たから
173540	177740	やっぱなんかそれをこうちょっと我慢するのはもったいないなってちょっと思っちゃった
177740	178740	あーそういうことね
178740	180140	あーでもそれちょっとわかる
180140	183840	確かに1セット目が一番いい時ありますからね
183840	188740	ある、1か2で俺結構来る時が多いから
188740	194640	あの疲れのさ蓄積度合いによってその良さって変わると思ってて
194640	201140	3回目の時は結構そんな疲れてない時じゃないのかなって思っちゃうんで
201140	203340	疲れてる時は1セット目でもういきなり
203340	205240	もう一発で決まる、そう
205240	208440	1か2が多いってことはもう疲れてることが多い
208440	213440	いやそうそうそうそうだと思ってて
213440	220140	その先週金曜何でそんなにサウナで整えが良かったかっていうと
220140	224940	まさにあのブラックフライデーが終わったからですよ
224940	226340	お疲れ様です
226340	229840	お疲れ様です本当に
229840	232240	いやーセール終わりましたね
232240	233140	何か買った?
233140	234540	買いましたよ
234540	239240	ブラックフライデーまずAmazonじゃないとこから僕はスタートしてて
239240	240840	まず楽天ですわ
240840	243740	今回多かったねいろんなとこがブラックフライデーやってたわ
243740	246640	楽天経済圏に入ってるんで楽天
246640	251440	楽天のブラックフライデーはまずブラックフライデーじゃない日にやるんですよね
251440	253340	あ、なんか1、2週間早かったよね
253340	255640	早かったですね
255640	261040	11月26日の金曜日がブラックフライデーだったと思いますけど
261040	263440	その前の週にやってて
263440	268840	ブラックフライデーの日はもうブラックフライデー終わってるっていう謎の日程でしたけど
268840	270740	早く終わったなーって思って
270740	274740	しかもその後また次やるかと思いきや何もしなかったよね
274740	276740	そうそうそうそう
276740	277740	何買ったんですか?
277740	282240	楽天の方ではコートを買って冬物
282240	284940	あのスーツ用のコートをちょっと
284940	290240	入社する前に親に買ってもらったコートをずっと着てたんですけど
290240	293740	え?ちょっと待って待って今社会人何年目よ?
293740	297140	えーっと10年目?
297140	300340	マジでずっと同じコート着てたの?
300340	302740	物持ち良すぎない?
302740	305740	いやまあボロボロのまま着てたんですよね本当に
305740	309440	ネクタイとかも結構ボロボロのまましてて
309440	312640	さすがにちょっと大人としてやばいかなと思って
312640	315540	最近ちょっと色々買い替えてるんですけど
315540	319240	その一環でコートを買ってちょっとなんかせっかくだから
319240	321840	まあどうせまたね結構何年も着るだろうから
321840	324940	ちょっといいやつ買おうかなと思って
324940	326240	いいやつ買いました
326240	327940	どこのやつですか?
327940	329940	えっとねマッキントシュ
329940	333540	マッキントシュロンドンってやつ
333540	336840	ちょっとなんかコートと言ったらマッキントシュかなっていうイメージがあったから
336840	337740	ちょっと着てみたくて
337740	340140	えーそうなんだ
340140	345940	近所の高島屋かどっかでまずちょっと試着して
345940	350640	そこで良さそうなやつをブラックライデで買ったっていう
350640	352540	百貨店泣かせ
352540	353640	しょうがない
353640	358540	そこでさ女の人が接客してくれたんですけど
