start	end	text
0	1100	はい じゃあ始めますか
1100	4240	はい いやご無沙汰してます
4240	5260	ご無沙汰ですね
5260	7900	ご無沙汰です 楽しみに待ってました
7900	12720	毎度ちょっとサウナネタですけど
12720	15660	今日は白山湯行ってきました
15660	17920	いいですね 近いもんね
17920	21800	近いから いや9時からの収録を9時半からにしてもらって
21800	23740	その間にサウナに行くっていう
23740	26980	え それサウナに行くためにずらしたの?
27580	28560	マジかよ
28560	31120	そうですよ
31120	35860	ちょっと思ったより時間が遅くなったなーでの調整ではなく
35860	39100	あと30分あったらサウナ行けるなっていうそれ
39100	39440	それ
39440	44080	今日の白山湯はどうでした?
44200	45280	今日の白山湯ね
45280	52180	いつもはサウナ水風呂休憩のサンセットで行くんですけど
52180	56600	なんか最近ツイッターでバズっての見たんですけど
57380	58540	サウナ水風呂
58540	64920	サウナ水風呂を繰り返してサンセットやって最後に外気浴っていう派閥の人がいるらしいんですよ
64920	66360	ほうほうほうほう
66360	71260	確かに茶道の一巻の最初を見るとそう書いてあるんですよね
71260	72860	えーそうなんだ
72860	77120	サウナ水風呂を繰り返して最後外気浴みたいな書き方をしてて
77120	78000	なるほど
78000	81980	そうなんだと思ってそれで今日初めてやってみたんですけど
81980	82800	あーやってみた?
82900	83000	うん
83000	84180	どうでした?
84180	88500	まあ良かったけどいつもの普通の方が良かったですよ
88540	90340	普通というかどっちが普通か知らんけど
90340	92940	水風呂入った後さ
92940	93140	うん
93140	96660	間髪入れず体だけ拭いてサウナまた行くってこと?
96860	97920	そうそうそう
97920	99760	へーなるほど
99760	107280	だから結構すぐ熱くなるから2セット目3セット目も結構短めに終わっちゃいますね
107280	110080	あーそうだね全体的に短縮されそうだね
110080	110920	うんそうですね
110920	116660	いいのかなどうだろうちょっとなんかあの自信暗記感ありますね
116660	117160	あー
117160	119500	まあ一回やってみてもいいんじゃないですか
119500	126160	そうだねそうだねそれの試しをさ白菜湯でやるってマジで贅沢だな
126160	129400	まあホームサウナなんでね
129400	130600	いやいいね
130600	138260	いや先週ん?今日日曜か金曜日に私も近くのサウナに行ってきました
138260	138520	うん
138520	143200	今回1回目で本当にもう行ってしまえた
143200	143940	おー
143940	145840	いやーなんか
145840	146600	うん
147160	150720	ちゃんと落ち着いてサウナに行く時間がちょっとこの1,2週間取れなくて
150720	151120	うん
151120	157780	でその前もえーと創価健康センターに行ったんだけどなんかすっきりしなくて
157780	158340	うん
158340	161540	なんか仕事のイライラとかいろんなことが溜まってて
161540	161780	うん
161780	169180	でなんかちょっと久々にサウナですごいすっきりしたなーって思えた時間で
169180	172260	それはもうでも1セット目で来たから
172260	173160	うん
173160	177140	やっぱなんかそれをこうちょっと我慢するのはもったいないなってちょっと思ってたんですけど
177160	178620	あーそういうことね
178620	183880	あーでもそれちょっとわかる確かに1セット目が一番いい時ありますからね
183880	187500	ある1か2で俺結構来る時が多いから
187500	194440	あの疲れのさ蓄積度合いによってその良さって変わると思ってて
194440	194900	うん
194900	200380	3回目の時は結構そんな疲れてない時じゃないのかなって思っちゃうんだよね
200380	203360	疲れてる時は1セット目でもういきなり
