start	end	text
0	6200	あなたの心と体を整える。 どうも、外記憶.fmです。
6200	9700	司会は私、ひでたけと、
9700	12700	どうも、パーソナリティの、のしかわです。
12700	16200	いやいや、違いますね。
16200	20200	あ、見つけました見つけました。
20200	23700	えー、じゃあ始めましょう。
23700	25200	いや、楽しくなってきた。
25200	27200	飲んでるんですか?
27200	28200	え?
28200	29200	飲んでるわけじゃなくて。
29200	32200	あ、いや全然飲んでない。全然飲んでない。ごめん。
32200	34200	シラフでこんな感じだわ。
34200	36200	はい、じゃあ行きます。
36200	37200	はい。
37200	40200	えー、こんにちは。外記憶.fmです。
40200	42200	今日もよろしくお願いします。
42200	44200	よろしくお願いします。
44200	45200	はいです。
45200	50200	ちょっと最近、最近っていうかまあまさにさっきですけど、
50200	53200	トロン温泉っていうところに行ってきまして。
53200	55200	トロン温泉、初めて聞いた。
55200	60200	あの、トロン温泉っていう名前の、あの、ただの京都にある銭湯です。
60200	62200	あー、ほうほう。
62200	67200	なんかね、時々あるんですよ。こういう温泉、なんとかの湯、大体なんとか湯とか言いますけど。
67200	68200	うん。
68200	71200	なんかね、いくつか温泉ってついてるところがあって。
71200	72200	うん。
72200	73200	うん。
73200	80200	まあ、収録決まって、ご飯食べた後ちょっと時間あるなと思ったんで、行ってきたんですけど。
80200	82200	あ、そんな簡単に行けるところ。
82200	85200	うん。まあ、自転車で10分、15分ぐらいですかね。
85200	86200	あー、いいね。
86200	92200	うん。初めて行ったんですけど、結構きれいで、こじんまりしてましたけど、いい感じでした。
92200	94200	あんまり混んでない?
94200	96200	めっちゃ空いてましたね。
96200	102200	あー、なんか最近それがすごく大事な気がしてきてて、このご時世だと。
102200	106200	うん。あの、2セット入ってきたんですけど、サウナ誰も入ってなかったですね。
106200	108200	わー、いいね。
108200	109200	うん。
109200	110200	それだよね。
110200	114200	でも、しっかり暑くて、水風呂もよかったし、うん。
114200	117200	水風呂は京都の地下水?
117200	120200	いや、どうだろう。
120200	123200	暖水のいい感じではなかった?
123200	128200	うん。そんなにすごい暖水のいい感じっていうわけではなかった気がする。
128200	131200	うんうんうん。
131200	132200	うん。
132200	133200	しっかり整ってきたんですね。
133200	135200	まあ、整ってきました。うん。
135200	145200	で、なんか、しっかり整って、最後服着て着替えてるところで、監視カメラが目に入って。
145200	146200	ほう。
146200	158200	っていうか監視カメラがっていうか、監視カメラと、あとそのまさにリアルタイムで映してる映像がちっちゃいモニターに映ってるんですよ。
158200	159200	ほう。
159200	172200	なんか、すごいなと思って、もう、だから僕完全に裸で、丸出しの状態で、そう、あのタオルで拭きながら、ふと左上を見たら、それが目に入って。
172200	173200	そういうことだ。
173200	174200	そう。
174200	177200	自分の今の状態が見えちゃってるってわけね、画面で。
177200	187200	そう。これいいのかなと思いながら、なんかよく最近、もう絶対、脱衣所では、あの、スマホ出すなとか、結構厳しく言われてるじゃないですか。
187200	188200	うん、あるね。
188200	192200	運営側ならいいんだろうかと思いながら。
192200	199200	で、しかもモニターをこうじって見てたら、上の方にSDカードのSDって書いてあって。
199200	201200	もう録画されてんじゃん。
201200	209200	そう。いや、わかんない。録画してるというマークではなかったけど、かなりね、ちょっと。
209200	211200	いや、でもそう思うよね。
