start	end	text
0	1520	もう撮ってんの?
1520	3060	もうずっと撮ってますよ
3060	5120	あ、そうか
5120	6400	やりますか、じゃあ
6400	8240	やりましょう、はい
8240	10240	いや、年末ですね、もうちょっとで
10240	11280	クリスマスか
11280	13680	クリスマスですよ
13680	17520	まさかサンタさんの後にこれをやるとは
17520	20160	今ね、サンタさんやってから来たってことですね
20160	22560	やってから来ました
22560	29360	寝るときにちゃんと寝ないとサンタさん来ないよみたいな話をしてて
29360	32800	ちゃんと手紙を書いてたんだよね、娘は
32800	35040	手紙を書いてて欲しいものがあって
35040	37840	去年はその手紙がなくなってて
37840	41600	プレゼントだけ置いてあったって言ってて
41600	46480	あ、なるほど、去年の俺らはそうしたんだと思って
46480	50160	手紙ちゃんと隠そうと思って
50160	52160	教えてもらった
52160	53920	違う人がと思われちゃうから
53920	57920	そうそうそう、同じサンタさんだって思われないといけないので
57920	61440	やってきました、そんな24日ですね
61440	65760	最初、私いいですか、話したいことがあって
65760	71600	前週か、仕事重いのが終わったので
71600	76720	木曜日に終わって、その夜そのまま敷地に久々に行ってきました
76720	79120	結構遠くまで行きました
79120	81520	行きました
81520	86400	半年に1回くらいは今のところ、この2年ぐらいは行けてる
86400	89680	やっぱもう最近すごく混んでるのね
89680	95600	木曜の夜の8時ぐらいに静岡に着いて
95600	100320	実際に敷地行ったの9時とかもうちょっと遅いぐらいだったんだけど
100320	102400	しっかり混んでて
102400	104800	なんか入るのに並んだりするんですか?
104800	107120	いや、そんなことはなかった
107120	112320	僕前行ったときに並びまして、並んだっていうか1時間待ちとか言われた
112320	114160	え、それどこで待たされるの?
114160	116480	いやだから待つとこないから
116480	119760	近くでうろうろしてる人たちもいましたけど
119760	122320	あと車で来てる人は車で待ってましたけど
122320	124800	あ、そもそも施設に入れないっていうのか
124800	127120	そうそうそう、最初の入り口のところで
127120	132960	しかもその時雨降ってたからもう最悪でしたね
132960	134880	電車で行ってた?その時は
134880	138240	新幹線で行って、でそっからタクシーですね
138240	141520	じゃあもうすることないね
141520	145360	あの周り何もないしね、呪い石しかないから
145360	146480	何でしたっけそれ?
146480	148480	あ、遺跡があるんだよ
148480	151840	敷地の近くに縄文時代の人たちが住んでた
151840	156720	じゃあそこで時間を潰すのが正解なんですか?
156720	160160	いや雨だとちょっときついかも
160160	161920	すいません、まあいいや
161920	164560	おー全然全然、で行ってみて
164560	168560	あのまあ初日ははい良かったなっていうのでまあそのまま寝て
168560	171920	次の日のまた昼に行ったね
171920	177680	で12時か13時ぐらいに行ってしっかり3回、4回か
177680	181520	友人は4回、俺は3回しっかりサウナ入って
181520	184080	水風呂入ってっていうのを繰り返した
184080	186480	ちょうど15時のタイミングで
186480	191120	敷地の水風呂の入れ替えの時間だったらしくて
191120	199440	であの店員さんが2人入ってきて水風呂を抜き始めたのね
199440	204080	でその水を吸って外に出すんだよね
204080	208880	あの水がなんつーのお風呂みたいに下から抜けるんじゃなくて
208880	212080	水を吸ってこう待って
212080	216480	あそこってあの外気浴というかしている人たちもいるじゃん
216480	218640	水風呂の目の前とかで椅子に
218640	222560	外じゃないけどあの椅子ありますね
222560	226240	あそこの下に水がブワーって流れるわけよ
226240	230800	で2人ぐらいがこうやり始めてたら
230800	235600	あの裸の、もちろんみんな裸なんだけど
235600	241120	おじいちゃんがあの早速とその水風呂の中に入ってって
241120	244880	あの桶で水をこう捨て始めたんだよね
244880	247120	え、水は入ってるの?
247120	251200	もちろん最初の水風呂は入ってある状態で
251200	253840	そこから全部抜く作業をしだしするんだよ
253840	255440	あー抜いてる途中にってこと?
255440	259760	抜いてる途中に水風呂入って水を捨てていくのよ
259760	263440	でもそのタイミングでサウナから上がってくる人たちが
263440	265440	ちょっと困惑してるわけ当たり前だけど
265440	267200	水なくなってるから
267200	269680	そうそしたら真っ端の白髪のおじいちゃんが
269680	271760	あー大丈夫だよ入れ入れって言って
271760	274400	入れるんだけどそのおじいちゃんは水捨ててんだよ
274400	277280	わっさわっさと
277280	278880	なんだこの光景と思って
278880	282240	店員さん二人は当然Tシャツとハーパンでやってるんだけど
282240	285840	一人裸のおじいちゃんがめっちゃ手伝ってるのね
285840	290080	それはお店の人はいつものことやなみたいな
290080	293840	いやもうマジでいつも通りだなっていう感じで
293840	296560	なんだったら店員さんに指示してるぐらいだったから
