start	end	text
320	3620	こんにちは、外極FMです。今日もよろしくお願いします。
4440	5840	よろしくお願いしまーす。
6740	11820	今日はLAの思い出最終編ということでね。
12460	14340	ようやくバスケの時間ですかね。
14700	15060	そうですね。
16500	17420	長かったね。
18400	19580	ここがメインですよね。
20480	24180	いや、どうなんだろうね。全部楽しいから、全部メインではあるんですが。
24740	27520	まあまあでも、はい、ドキドキはしました、一番。
27520	28520	うんうん。
28520	35240	あの、まあ、そうですね、ちょっと浮き足だった2日間でしたね。
36560	40180	2日間ね、連続でNBAのプレイオフ見てきて。
41420	48980	初日がロサンゼルスレイカーズを見ることを目的に、対戦相手がデンバーナゲッツ。
49680	56120	クリプト.コムアリーナとロサンゼルスの、私たちあんまダウンタウンにホテルは取らないらしいんですけど、
56220	58320	ダウンタウンから歩いて。
58520	60540	行けるところでしたね、体育館としては。
61300	66580	まあ、ドジャースタジアムにも行きやすいし、クリプトにも行きやすいっていうところで選んだんですけどね。
68060	69500	こんなとこ普通選ばないぞと。
70820	72500	普通は言われるらしいですが。
73180	75680	まあまあ、レイカーズの日がやってきましたと。
75880	76120	はい。
76680	76960	はい。
77960	79580	この日どう振りも帰りましょう。
79880	85020	まずあの、1時間前ぐらいに行ったよ。1時間、2時間前ぐらいか。
85280	87380	結構ね、早めに行きましたよね。
87380	97080	うん、早めに行った。周りの、あの、コービー・ブライアントの銅像だったりとか、マジック・ジョンソンの銅像の前で写真を撮ったりして。
97800	101000	そうだ、マジック・ジョンソンね。マジック・ジョンソンのユニフォーム着てきましたもんね。
101240	103260	私着ておきました。はい。
104240	113120	マジック・ジョンソンのサインユニフォームを昔、はい、買ったことがあり、ちゃんとオーセンティックの証明書もついてるやつと、それを着て行きましたね。
113520	114200	ふふふ。
114200	114440	はい。
115060	117040	けんちゃんがずっと羨ましいかって言ったよね、最初から。
117380	117660	そうですね。
118060	120340	もうこの時点でユニフォームを着てるということへの。
120460	123440	いや、確かに、早く着たいって思いましたもんね。
123800	125920	思ったよね、全体の空気的には。
125960	126160	そう。
126740	133940	うーん、このユニフォームを着たいというのが一つのなんか、私はレイ・コワーズン戦の一番最初よかったなと思ってますよ。
134580	134780	うん。
135080	143300	あのー、実際ね、あのー、開演と言いますか、会場か。はい、会場して中入って行ったんですが、
144180	144620	あー、
145100	145220	まあ、
145260	146920	そっこユニフォームを買うために、
147000	147360	私たち、
147380	149760	あ、ユニフォーム買う前か。
150580	153760	ユニフォームを買う前に一回アリーナに足を踏み入れたんですよね。
154500	154980	あ、そうですね。
155200	156980	まず席行ってみようっていうことでね。
157560	158120	で、今回、
158700	162000	ロサンゼルスレイ・コワーズのプレイオフTシャツが、
162520	164540	椅子それぞれにかけられているので、
164620	167020	まずそれをゲットしようというところからでしたね。
167240	167400	ね。
167600	168400	あれ、すごい、
168760	169360	いい、なんか、
169980	170900	いい光景でしたよね。
170980	172520	全部にTシャツがずらーっとあって。
172720	173840	めちゃめちゃかっこよかった。
174060	174240	ね。
175000	175420	うーん、
175420	177200	プレイオフTがバーっと、
177380	179780	黒と真っ黒に黄色の、
179840	180020	はい、
180940	182460	文字が書いてあるやつでしたが、
183040	183500	これまず、
183960	185540	3人で来て写真撮りましたね。
185760	185860	ね。
187000	188240	早めに入ったからさ、
188620	188820	あの、
189080	190760	誰もまだね、撮ってない状態で、
191480	192760	それが見れたのがよかった。
193400	193580	うん。
195220	195540	これ、
197040	198920	まず本当に手に入れたかったもんね。
199020	200080	なんか途中、私としては。
201900	203460	めちゃくちゃテンション上がってましたもんね。
203780	204100	ちょっと、
204900	207060	前日ぐらいのメールに書いてあったんでしたっけ。
207380	208380	さ、さ、さ、さ、さ、さ。
209260	213560	あ、今回来てくれた方にはTシャツをプレゼントしますっていうのが。
214740	216200	いや、これはもう、
217200	218480	めちゃめちゃ思い出じゃない。
218800	218960	ね。
219660	220180	うーん、
220360	222040	2025って書いてあって。
223660	225620	いやー、これ最高だったなぁ。
226880	227100	はい。
227380	229460	まずこのTシャツをゲットしてから、
229600	231920	けんちゃんとひでたっけユニフォームを買いに行ったんですよね。
232220	232580	そうですね。
233140	233340	はい。
234000	235120	で、早速、
235280	236260	けんちゃんの、
236500	237340	レベル、
237380	240400	レブロン・ジェームスユニフォームはすぐ見つかり、
241140	243620	私のドン・チッチユニフォームもすぐ見つかったんですよ。
244040	244260	そうですね。
244460	246480	一番でかいショップに普通に売ってて、
246560	246960	いっぱい。
247380	250000	普通にたくさん種類があった中でも、
250240	254740	まぁ、ドン・チッチとレブロンはもう圧倒的な在庫量を誇っているので、
255020	256000	余裕で買いましたね。
256440	256560	ね。
257000	258320	問題はハチムラでしたね。
258800	259560	そうなんですよね。
259580	262160	僕、ハチムラ買おうと思って意気込んで探してたんだけど、
262300	263980	あれ、ない、ないぞみたいな。
265360	266840	全然ないぞってなったよね。
266840	269920	ないなんて想像もしてなかったからさ、
270880	273200	なんか、え?って思いました、本当に。
276540	277380	本当だよね。
277640	279860	どこ行っても一番メインのね、
280200	282460	ストアで、レイカーズストアでなくて、
283520	286000	で、スタジアムの周りにこう、
286080	287400	てんてんとしてる、なんか、
287900	289540	あの、文社みたいな。
289700	291620	なんかね、ちっちゃいキオスクみたいな。
291760	292920	そうそうそうそうそう。
293700	296260	キオスクのところ一個一個見てったんだよね。
296400	296760	そうそう。
296840	300340	で、一個一個、そこもないってなって、
300440	302440	もう一個見つけたところが、
302800	306560	なんか、外から二十八番が二つぐらいあったのかな。
306720	307220	うん。
307480	307980	はい。
308060	309860	で、ここあるから、あるかもしれないから、
309920	311920	ちょっと、けんちゃんとひとだけ並んでっつって。
313260	314840	で、私違うとこ探しに行って。
314920	315800	そうそうそう。
316080	316580	はい。
316760	319720	で、私のところは、もう一個、あと二、二個ぐらい見たのか、
319880	320800	見たんですけど、
321260	323960	あー、ハチムラはベリーフェイマスだから、
324360	325680	もう在庫がないんだと。
325680	326180	ふふふ。
326180	326680	いや、
326680	328920	ベリーフェイマスなら、在庫をもっと作ってんだろうよと。
329500	330060	はははは。
330060	331060	嘘つけや、みたいな。
331080	332360	嘘つけやと思ったんですが。
332460	334480	ヒデタキがそこで見つけれたんですかね、結果。
334720	335000	そうですね。
335360	337700	その、並んでたところにキック入ったら、
338120	338820	えーと、
339380	339960	Lと、
340580	340680	ん?
340800	342100	違う、XLとSかな。
342880	345920	まあ、ちょっとね、サイズが多分端っこのサイズしか残ってなかったんですけど。
346060	346820	うーん。
347600	349300	そりゃあ、ベリーフェイマスですからね。
349640	350240	ふふふふ。
350660	350980	そうですね。
351320	352720	いいサイズはもう売り切れてて。
353360	356660	いやー、でも多分あの会場で多分最後の二枚だったんじゃないですかね、あれが。
356680	359200	いや、ほんとそうだよね。めっちゃ探したもん。
359200	359340	ね。
359960	360460	うーん。
360640	362420	いや、これ、ハチムラのユニフォーム、
363060	365020	もう何としても見つけてやりたいと思ったもん。
365240	365980	ふふふふ。
366300	367580	いやー、あれほんと買えてよかった。
368080	369000	いや、ほんとだよね。
369340	371540	あれ、ワンチャンヒデタキのが見つからなかったら、
371580	373920	俺、着てる人に売ってもらおうかと思ったもん。
374380	374860	そんなに?
375140	376700	そんなことを考えながら走ってた。
376920	377400	ふふふふ。
378900	380520	やっぱみんなで着たいと思って。
380760	381140	まあね。
381300	383940	いやー、でもまあ、なかったら多分レブロン買ってたかな。
384240	385040	ああ、なるほどね。
385480	386640	それも良きだね。
386680	391060	まあでもこれで、はい、レブロン・ジェームスの23と、
391480	392840	ハチムラの28と、
393060	396960	ドンジッチの77を着た3人の写真を撮ることに成功しましたね。
397180	399460	いやー、でも確かにこれバラバラなの良いですよね。
399700	400360	めっちゃ良い。
400460	400600	うん。
401120	401260	うん。
401840	404000	全員、まあまあ全員一致でも良いけど、
404260	404400	うん。
404760	404980	うん。
405520	406740	このバラバラは良いぞ。
407000	407140	ね。
407700	407940	うん。
408740	409560	めちゃめちゃ良い。
410820	412220	これ後日談ですが、
412580	415220	えっと、普通にゼビオにユニフォーム売ってますね、日本でも。
416680	417600	ハチムラのやつとか。
417980	418500	まあそうですね。
418740	420040	あの、僕もチラッと見ました。
420160	422800	なんなら多分、日本で買った方が安いですね。
422960	423280	そうですね。
423620	423780	はい。
424140	424460	そうですね。
424840	428120	いやー、でもこの思い出と、ここで来たということ。
428600	429300	そうそうそうそう。
429360	431340	それだけでこの価値は違いますので。
431920	432080	はい。
432340	433520	これは言わないようにしましょう。
434580	435980	ちょいちょいあるからね、この度それ。
436260	436580	そうですね。
436940	440640	あの、大谷のユニフォームを事前に買っていこうか結構迷ってたんですよね。
440900	443220	なんか、買えない可能性があるっていう、
443900	445200	その、それこそ売り切れで、
445920	446660	あっちはね、本当に、
446680	447660	本当にベリーフェイマスで。
448760	450880	そっちが本当にベリーフェイマスだったっていう。
450960	451240	そう。
451620	454420	あっちはね、大谷のユニフォームはもう多分一番在庫してますけど、
454880	458060	多分それでも買えないことがあるっていう情報があったから、
458980	460840	ちょっとどうしようかなーって思ってたんですけど、
460940	463120	まあでも結局大谷買ってないんですけどね、僕は。
463820	464960	佐々木老貴だったから。
465320	466840	だから現地で買ってよかったよね、あれは。
466880	468020	そうそう、現地で買ってよかったですね。
468540	472260	で、会場に行き、そうですね、結構、なんだろう。
473920	476560	まず、選手の練習風景を見ですね。
476680	477080	そうですね。
478700	480640	練習いいですよね、見れるの。
480660	482320	練習いい、楽しいよ。
483100	484100	うーん、なかなか。
485460	488040	その次の、明日の、まあその次の日もそうですが、
488100	491880	やっぱ練習時間が結構、50分ぐらいあるはずなんですが、
491960	494220	あっという間なんですよね、本当に。
495540	499000	これ、練習時間46分の写真が今残ってますけど、
499860	501640	すぐだったよね、試合開始まで。
502540	505220	そうですね、気づいたらもう、ほんとすぐって感じで。
505220	506660	そうですね、いろんな写真撮って、
506680	509800	キャッキャ、キャッキャ、騒いでたら、すぐでした。
510080	510140	うん。
511200	514460	試合開始の時に、ひでたけのいいカメラで、
515000	519440	エブロン・ジェームスの、あの、粉をふりかけて、バーッとやるやつを。
520140	520460	はい。
520960	523260	あれも素晴らしいやつを撮っていただきましたね。
523900	525560	いやー、あれ、撮れてよかったな。
525740	526840	いやー、よかったよ。
527840	529160	チョークトスっていうらしいですね。
529280	529960	そうです、そうです。
531360	534780	今回さ、もう、選手、これけんちゃんとも話してたんだけど、
534780	536560	あの、あ、ごめんなさい。
536680	538460	リカーズ対、僕、間違ってさっき伝えました。
538540	540340	ティンバー・ウルブズですね。大変失礼しました。
541300	542420	僕、ナゲッツって言っちゃいました。
542560	543560	あ、そうだっけ、そこそこ。
543680	544580	そう、すいません、すいません。
545500	550560	そう、ゴベアだったりとか、アンソニー・エドワーズ、アントマンだったりとか、
551160	554660	もう、出てほしいスターたちが皆さん揃っている試合でしたね。
555020	557860	私はちょっと、マイク・コンリーという、こう、おじさんが好きなんですが。
559660	561700	試合的には、あれですね、
562100	565560	あの、途中でルカ・ドンチッチが腰から落ちて怪我しちゃったりとか。
565840	566500	そうでしたね。
566680	567000	うん。
567940	570720	まあ、でも、ハチムラがめちゃめちゃ決めてた日だったね。
570780	572980	ハチムラ、23得点でしたっけ?
573280	575220	そう、めちゃめちゃ決めてたね。
575260	575460	うん。
576020	577900	うーん、大活躍の日だった。
578100	580200	スリーも、なんかもう決めてて。
580660	581680	ダンクもね。
581860	583100	あ、ダンクも結構あったね。
583320	584020	そうそうそう。
584520	584960	ゴベアの。
585800	587100	上からぶち込んでたね。
588680	593000	3クォーターで79対79とかのやつ、ちょっと残ってますけど。
593520	593720	うん。
593940	595100	普通にいい試合。
595100	596060	うん。
596680	599280	でも、3クォーターがね、すごかったですよね。
599560	606120	確か、負け、1、2クォーター負けてて、3クォーターで一気に逆転、追いついて、ちょっと逆転して。
606460	606720	うん。
607220	607380	ね。
608160	610220	いやー、もうまさにシーソーゲームだった。
610380	610620	うん。
611320	611720	うーん。
612980	618080	決めてほしい人たちが、で、ゴベアがブロック、ん?何?リバウンドがなんかめちゃめちゃ取ってたよね、確か。
618740	621480	そうですね。リバウンドレイカーズ、ほぼ取れてなかったですよね。
621600	623900	そうだね。全くゴール下が勝てなくて。
623960	624160	うん。
624160	624480	はい。
625240	626620	なんか、来年きっと。
626680	631560	センター補強するために、ハチムラ出されるから、ユニフォームの在庫なかったんじゃないかと勝手に思ってますけど。
633700	637240	僕が買ったユニフォームも、ほんと今年しか使えないんじゃないかぐらいの。
638100	640940	まあ、佐々木ロンキはちょっと今年、それは言い過ぎですけど。
641340	645080	でも、もう、会える、会えないんじゃないかみたいな。
645260	645920	そうそうそう。
646200	648560	ユニフォームたちだったね、今回でだけ買ったのは。
648680	648820	ね。
650720	655080	試合としては、結果、そうですね、ミネソタが勝ちまして、
655640	656300	えー、
656680	660580	は、この日、プレオフ含めレギュラーシーズンの最終日となったんですね。
660760	660920	うん。
661680	665140	いや、すごいよね。そういう最終日に見れるって、なかなかないというか。
665340	665520	ね。
666300	666620	うん。
667800	670080	いやー、面白かったなー。
671840	675060	あの、けんちゃんと何度か、この話をしてるんだけど。
675220	675380	うん。
675720	677700	けんちゃん、レイカーズの記憶全くないんだって。
678880	679940	怖いこと言ってた、あいつ。
681140	682100	興奮しすぎて。
682160	683040	興奮しすぎて。
683120	683360	あー。
683360	683640	そう。
684200	685540	ずっとだって、なんか声出してたじゃん。
685820	686360	ディフェンスとか。
686680	687700	はははは、けんちゃん。
688000	688540	はははは。
690520	696560	楽しすぎて、もう記憶がないって。こんな幸せなことない。写真見て、あー、あったな、みたいな。
696620	696760	うん。
