start	end	text
540	3360	こんにちは、外境区FMです。今日もよろしくお願いします。
3740	4700	よろしくお願いします。
6760	8000	あったかくなってきましたね。
8580	9880	今日あったかかったね。
10640	12660	関東は26度とか?
13180	14260	あ、そんなに?
14520	14680	うん。
16120	18180	こっちはね、そこまでではなかったかな。
19020	20960	でも20度は余裕で超えてましたね。
21160	24000	あー、もうTシャツと短パンでいましたもん、今日公演。
24240	26760	あ、僕も今日から短パンおじさんになりました。
26940	27600	なりましたよね。
27700	27840	はい。
28160	29760	いやー、最高だったね。
29760	30060	ね。
30460	33800	うん。でも、あっという間に暑くなるんだろうね。
34260	34860	あ、そうっすね。
35360	38000	去年ほんとにあの、梅雨がなくてさ、
38540	38660	うん。
39180	41860	飴用の商品がほんと売れなかった記憶めっちゃあって。
42000	42880	あー、そうでしたっけ?
43060	44880	そうなの。全然売れなくて、
45520	47560	あの、だってこう、飴がないから。
48000	51140	で、気づいたらもうすぐ暑くなっちゃって、
51940	53800	で、暑いのがすごい長かったよね。
54080	54760	長かったですね。
55140	55680	確か。
55900	56020	ね。
56620	59740	5月から、もう9月、10月ぐらい。
59760	60500	9月まで暑かったですよね。
61060	63160	そうそうそう。9月、10月まで暑くて。
63960	65960	今年もそんな感じになるのかなと。
66860	67960	つらいなー。
68780	71720	なんか、今の段階だとあったかくなるの嬉しいんだけどさ。
71920	73520	そう、春の陽気いいですよね。
73620	77240	いや、めっちゃいいんだけど、もう一声言ったときほんと地獄だよね。
77540	80520	うん。桜もね、大抵切ってって。
80980	81560	うんうんうん。
82340	87600	まだ染め吉野、京都の染め吉野はもうちょっとですけど、今、3月31日時点では。
87800	88760	はいはいはいはい。
88760	88880	うん。
88880	88920	うん。
88920	88960	うん。
88960	89000	うん。
89000	89060	うん。
89060	89080	うん。
89080	89100	うん。
89100	89120	うん。
89120	89140	うん。
89140	89160	うん。
89160	89220	うん。
89760	90840	嬉しいね、今年はだいぶ。
90860	96040	そうですね。だいたい3月末ぐらいからね、結構満開だったんですけど。
96280	96780	うんうんうん。
96900	97040	うん。
97300	98040	ちょっと遅いですね。
98340	103680	先週3月29日、目黒川沿いちょうど歩いてて、まあ普通に、あの、幼児で。
103860	104000	うん。
104500	107360	そしたら、目黒川沿いってやっぱ桜の名所なので。
107620	107760	うん。
107860	108140	そうですね。
108380	114180	この時期の桜をめがけて、あの、目黒川の遊覧船があるんですよ。
114440	114920	うんうん。
115180	117540	それにたくさんのおじいさんたちが乗ってて。
117660	117780	うん。
118400	119740	一切桜咲いてないから。
119760	120120	ああ。
122560	124700	いやー、残念だったね。
124880	125480	残念ですね。
125660	127860	さすがに咲いてる時期かと思いきや。
127980	128040	うん。
128700	131880	僕も昨日、なんかね、花見があったんで、花見に行ってきたんですけど。
